image,stem,wnid,class,pair,has_caption,has_bbox,title,tags,n_tags,description
n04536866_10237.JPEG,n04536866_10237,n04536866,violin,acousticguitar_violin,1,0,"Mia of the string duo ""Lady and the Pants"" - Les musiciennes appelées Mia et Amanda jouent du violon au rue Brattle prés du Harvard Square",Harvard|buskers|musician|music|eileansiar|usa|us|urban|university|streetphotography|newengland|massachusetts|mass|lamerique|harvardsquare|geotaged|geotagged|geotag|etatsunis|estadosunidos|cambridge|baystate|american|america|02138|girls|girl|fiddle|chica|busker|violin|violon|fiddler|instrument|musical|women|femmes|femme|mujer|mujeres|chicas|Brattle|BrattleSt,43,"<a href=""http://heraldoflight.wordpress.com/"" rel=""noreferrer nofollow"">heraldoflight.wordpress.com/</a>"
n04536866_10249.JPEG,n04536866_10249,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10263.JPEG,n04536866_10263,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_10276.JPEG,n04536866_10276,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10286.JPEG,n04536866_10286,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10294.JPEG,n04536866_10294,n04536866,violin,acousticguitar_violin,1,0,IMG_6560 copy,suzuki concert music instruments violin flute piano audrey,1,"If you wish to purcahse this photo, please contact jyphoto@adam.com.au  Thanks!"
n04536866_10302.JPEG,n04536866_10302,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10315.JPEG,n04536866_10315,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10317.JPEG,n04536866_10317,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10322.JPEG,n04536866_10322,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10354.JPEG,n04536866_10354,n04536866,violin,acousticguitar_violin,1,0,Violin,concert|čechomor|plzeň|folk|music|folk-song|rock|synagogue|band|art|culture|song|musician|czech|Karel Holas|violin|people|portrait|man,19,"From the concert in the Pilsen synagogue of very popular czech music group Čechomor, which plays Czech and Moravian folk songs in rock arrangements. <a href=""http://www.last.fm/music/%c4%8cechomor"" rel=""noreferrer nofollow"">www.last.fm/music/Čechomor</a> Try some of their songs: <a href=""http://www.youtube.com/watch?v=TSbfOKU9ULM"" rel=""noreferrer nofollow"">Józef, ty mój kochany</a> <a href=""http://www.youtube.com/watch?v=47jAWZm9olM&amp;feature=related"" rel=""noreferrer nofollow"">Velické zvony</a> <a href=""http://www.youtube.com/watch?v=_OHfTlaVHF8&amp;feature=related"" rel=""noreferrer nofollow"">Mezi horami</a>"
n04536866_10358.JPEG,n04536866_10358,n04536866,violin,acousticguitar_violin,1,0,arnold voigt 1907 Violin Guarnerius,violin|selling|arnold|voigt|guarnerius|vintage,6,"Arnold Voigt, Violin made in 1907 Joseph Guarnerius Model. Made in Markneukirchen ,Germany. This violin shows expert workmanship, an attractive two-piece back of medium figure and a golden varnish. This is not a typical German fiddle, This Vintage violin is of high quality from the last decade of the 19th. century. Condition is very fine, without cracks or damage anywhere. Length of back is 360 mm.   pic is front close up"
n04536866_10367.JPEG,n04536866_10367,n04536866,violin,acousticguitar_violin,1,0,Haystack Darb,girl|portrait|violin|instrument|hay|haystack,6,Darb on the haystack. I think this is my second favorite of this set. 
n04536866_10368.JPEG,n04536866_10368,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10370.JPEG,n04536866_10370,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10375.JPEG,n04536866_10375,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10392.JPEG,n04536866_10392,n04536866,violin,acousticguitar_violin,1,1,Violin Player 2,Alden|Blue Violin,2,
n04536866_10397.JPEG,n04536866_10397,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_104.JPEG,n04536866_104,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10402.JPEG,n04536866_10402,n04536866,violin,acousticguitar_violin,1,0,clown with violin,clown|violin,2,
n04536866_10404.JPEG,n04536866_10404,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10408.JPEG,n04536866_10408,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10419.JPEG,n04536866_10419,n04536866,violin,acousticguitar_violin,1,1,Artist with violin,Southbank|Busker|London|UK|Violin|Portrait|Street|Street Photography|Face|Male|music2008,11,
n04536866_1042.JPEG,n04536866_1042,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10420.JPEG,n04536866_10420,n04536866,violin,acousticguitar_violin,1,1,violin and Florence,violin|violino|music|musica|Firenze|Florence|princevlad|art|arte|Italy|Italia,11,..violin and Florence
n04536866_10428.JPEG,n04536866_10428,n04536866,violin,acousticguitar_violin,1,0,Fitting the violin under his chin,ben|violin|lesson,3,Ben repeatedly asked for a violin for his birthday.
n04536866_10430.JPEG,n04536866_10430,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_10433.JPEG,n04536866_10433,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10449.JPEG,n04536866_10449,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_10458.JPEG,n04536866_10458,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10461.JPEG,n04536866_10461,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10466.JPEG,n04536866_10466,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_10469.JPEG,n04536866_10469,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10471.JPEG,n04536866_10471,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_10472.JPEG,n04536866_10472,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_10474.JPEG,n04536866_10474,n04536866,violin,acousticguitar_violin,1,0,Strads!,HSPVAEurope2006|violin|stradivarius|museum|austria|vienna|europe|instrument|music|vacation,10,"I can't believe I was this close to a strad. If I wanted to, I could have punched in the case, and taken one... or get shot by guards, whatever."
n04536866_10476.JPEG,n04536866_10476,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10481.JPEG,n04536866_10481,n04536866,violin,acousticguitar_violin,1,1,Mi Violín,Violín,1,mi violin encima de la cama
n04536866_10484.JPEG,n04536866_10484,n04536866,violin,acousticguitar_violin,1,1,Violin Hero,kids|violin,2,I asked him to give me a hero pose. Hehehe. 
n04536866_10488.JPEG,n04536866_10488,n04536866,violin,acousticguitar_violin,1,1,Violin,Music|Violin,2,
n04536866_1049.JPEG,n04536866_1049,n04536866,violin,acousticguitar_violin,1,1,Unplayed Melody,violin|viola|musical|instrument|river|water|self-portrait|self,8,
n04536866_105.JPEG,n04536866_105,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_10505.JPEG,n04536866_10505,n04536866,violin,acousticguitar_violin,1,0,Violin(O),Violin|Violino|Maos Velhas|Old Hands|Leley|GOM,6,No bexiga do lado de alguem que eu tive o prazer de conhecer no mes passado. O portador deste vilolino toca e canta que eh um espetaculo. Infelizmente o lugar do Restaurante eu esqueci mais ja ja vai com certeza ter um tag do lado. Felicidades  para vcs nesta linda e  magica  quarta feira. Viva Italia e suas delicias ...Inclusive a musiva..  I took these picture last  month  at a italian restaurante in Brazil. The  old man had such a powerfull  voice that it was hard not listen to him.More  will  come. The  mane  of  it. Oh well  I sure  forget. 
n04536866_10507.JPEG,n04536866_10507,n04536866,violin,acousticguitar_violin,1,0,my 1st violin,violin|snow,2,"Snow (Chinese) violin, year unknown."
n04536866_10522.JPEG,n04536866_10522,n04536866,violin,acousticguitar_violin,1,0,Leopold Mozart´s violin,vienna|austria|neue|hofburg|instrument|collection|leopold|mozart|violin,9,The instrument collection at the hofburg had all sorts of interesting things.
n04536866_10523.JPEG,n04536866_10523,n04536866,violin,acousticguitar_violin,1,0,gypsy violin 2,romany|slovakia|violin|kosice,4,"Romany violinist in Kosice, Slovakia."
n04536866_10536.JPEG,n04536866_10536,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_1054.JPEG,n04536866_1054,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10563.JPEG,n04536866_10563,n04536866,violin,acousticguitar_violin,1,0,arcade fire - violins,arcade fire|porchester hall|gig|music|violin|concert|live|london|tour,9,
n04536866_10581.JPEG,n04536866_10581,n04536866,violin,acousticguitar_violin,1,1,Violin & Bow,violin|music|bow,3,Early one sunday morning
n04536866_10597.JPEG,n04536866_10597,n04536866,violin,acousticguitar_violin,1,0,"National Folk Festival, Canberra, Easter 2008",National Folk Festival|folk music|music|festival|Canberra|Australia|strings|violins|fiddle|instrument|jamming|session|session bar,13,session bar
n04536866_10599.JPEG,n04536866_10599,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10602.JPEG,n04536866_10602,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_10612.JPEG,n04536866_10612,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10636.JPEG,n04536866_10636,n04536866,violin,acousticguitar_violin,1,1,IMG_6737 copy,suzuki concert music instruments violin flute piano audrey,1,"If you wish to purcahse this photo, please contact jyphoto@adam.com.au  Thanks!"
n04536866_10639.JPEG,n04536866_10639,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10642.JPEG,n04536866_10642,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10644.JPEG,n04536866_10644,n04536866,violin,acousticguitar_violin,1,1,Violin,violin|music|4/08/sh7|scavenger,4,"Monthly Scavenger Hunt prompt - Musical instrument. This half-size violin was my father's. I played a little, my children didn't but it was loaned to their primary school for a while so that other children could use it.  Now it awaits another generation coming along with the urge to play!"
n04536866_10649.JPEG,n04536866_10649,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10652.JPEG,n04536866_10652,n04536866,violin,acousticguitar_violin,1,0,MUSICISTA,MUSIC|ARTIST|ANZIANO|MUSICIAN|TRAVEL|SEA|ACCORDION|SOUND|MUSICAL|INSTRUMENT|MELODIA|VIOLIN|VIOLINO|CANON|IRLANDA|ARTISTA|STRADA|ELEMOSINA|PHOTOSHOP,19,Irlanda
n04536866_1066.JPEG,n04536866_1066,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10686.JPEG,n04536866_10686,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_10694.JPEG,n04536866_10694,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10696.JPEG,n04536866_10696,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10704.JPEG,n04536866_10704,n04536866,violin,acousticguitar_violin,1,1,Kristen plays violin,Kristen|plays|violin,3,Mexican band teaches Kristen Violin which she actually played
n04536866_10706.JPEG,n04536866_10706,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10717.JPEG,n04536866_10717,n04536866,violin,acousticguitar_violin,1,0,teaching daddy how to play violin,play|violin|for|Honeybees,4,Lance's daughter teaching Lance how to play violin
n04536866_10722.JPEG,n04536866_10722,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_10730.JPEG,n04536866_10730,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10750.JPEG,n04536866_10750,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10761.JPEG,n04536866_10761,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_10778.JPEG,n04536866_10778,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10782.JPEG,n04536866_10782,n04536866,violin,acousticguitar_violin,1,1,Violin,musica|baile|expo 2008|zaragoza|rumania|violin,6,
n04536866_10789.JPEG,n04536866_10789,n04536866,violin,acousticguitar_violin,1,1,Violin girl,violin|girl|d80|hdr|fiddle|music|Vieux-Montréal|Old Montreal|Montréal|myFavs|secretsamba,11,
n04536866_10804.JPEG,n04536866_10804,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_10811.JPEG,n04536866_10811,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_10812.JPEG,n04536866_10812,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10829.JPEG,n04536866_10829,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10838.JPEG,n04536866_10838,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10855.JPEG,n04536866_10855,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_10858.JPEG,n04536866_10858,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10886.JPEG,n04536866_10886,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_10916.JPEG,n04536866_10916,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_1094.JPEG,n04536866_1094,n04536866,violin,acousticguitar_violin,1,0,Laughing winter violin,Japan|Tokyo|City|Life|People|Candid|Semi-Candid|Street|Documentary|Nikon D50|Nathan Berry|E.C.A. Photo|Ueno|Violin|Laughter|Joy|Winter|Music|isawyoufirst,19,The moment he saw the camera he started laughing and the sun suddenly seemed to get warmer with his smile.
n04536866_10940.JPEG,n04536866_10940,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10946.JPEG,n04536866_10946,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10950.JPEG,n04536866_10950,n04536866,violin,acousticguitar_violin,1,1,Violin (electronic),music|instruments,2,
n04536866_10962.JPEG,n04536866_10962,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_10976.JPEG,n04536866_10976,n04536866,violin,acousticguitar_violin,1,1,"Violin, again",violin|macro|105mm|f/2.8|nikkor,5,117/365: I wanted a color shot - such nice warm tones...
n04536866_10978.JPEG,n04536866_10978,n04536866,violin,acousticguitar_violin,1,1,spanish civil war event 30,spanish|civil|war|musician|music|violin|instrument,7,
n04536866_1099.JPEG,n04536866_1099,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_1100.JPEG,n04536866_1100,n04536866,violin,acousticguitar_violin,1,0,P1190355,Mittenwald|Deutschland|Germany|Europe|Geigenbau-Museum|Violin Museum|museum|guitar|mandolin|strings|instrument|display|exhibit|2006,14,<b>Geigenbau Museum (Violin Museum / ヴァイオリン博物館)</b>
n04536866_11012.JPEG,n04536866_11012,n04536866,violin,acousticguitar_violin,1,1,Violin,violin,1,
n04536866_11017.JPEG,n04536866_11017,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_11019.JPEG,n04536866_11019,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11021.JPEG,n04536866_11021,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11023.JPEG,n04536866_11023,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11031.JPEG,n04536866_11031,n04536866,violin,acousticguitar_violin,1,0,Jake's 1st Violin Recital,Jake's|Violin|recital|12-19-07,4,
n04536866_11044.JPEG,n04536866_11044,n04536866,violin,acousticguitar_violin,1,1,Teresa_Tam_080719_6222.jpg,Baroque|violin|Early Music|IBIL|Longy|Music|Musician|Period Instrument,8,"Chamber Music rehearsal, International Baroque Institute at Longy school of music"
n04536866_11045.JPEG,n04536866_11045,n04536866,violin,acousticguitar_violin,1,0,The Lovely & Talented Martha Ash,violin|instrument|hand|people|woman|musician|music|sitting|sit|seated,10,"Martha provide both breakfast and entertainment around the campfire in her backyard. San Marcos, Texas, USA"
n04536866_11046.JPEG,n04536866_11046,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11049.JPEG,n04536866_11049,n04536866,violin,acousticguitar_violin,1,0,000_0789,JAK|concert|school|violin|orchestra|school concert|music|playing|middle school|instrument|12.years.old,11,
n04536866_11056.JPEG,n04536866_11056,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11065.JPEG,n04536866_11065,n04536866,violin,acousticguitar_violin,1,0,Alain-Francois Fermont,bow|violin|violon|instrument|black|portrait|profile|microphone|alain-francois|festival international de louisiane|la|louisiana|lafayette|contemporary violin|stage|music|musician|man,18,"<a href=""http://www.alainfrancois.com/"" rel=""noreferrer nofollow"">www.alainfrancois.com/</a> <a href=""http://www.festivalinternational.com/site.php"" rel=""noreferrer nofollow"">www.festivalinternational.com/site.php</a>"
n04536866_11082.JPEG,n04536866_11082,n04536866,violin,acousticguitar_violin,1,0,"Hey look, i'm Baker...and my lens is dirty",Guitar|banjo|violin|bow|amp|bass|mandolin|instruments|crate|austin|ibanez|sdgr|soundgear|kay|kentucky,15,
n04536866_11084.JPEG,n04536866_11084,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11105.JPEG,n04536866_11105,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_11112.JPEG,n04536866_11112,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11132.JPEG,n04536866_11132,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_1114.JPEG,n04536866_1114,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_11141.JPEG,n04536866_11141,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_11146.JPEG,n04536866_11146,n04536866,violin,acousticguitar_violin,1,1,Violins,Mariachi|Veritas|Winter|Concert|violins,5,Great job!
n04536866_11149.JPEG,n04536866_11149,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11157.JPEG,n04536866_11157,n04536866,violin,acousticguitar_violin,1,0,The Violin,fiddle|violin|strings|string|instrument|landscape|sunset|mountain|cloud|sky|night|evening|akureyri|iceland,14,
n04536866_11177.JPEG,n04536866_11177,n04536866,violin,acousticguitar_violin,1,1,The Old Violin,violin|music|instrument|GoldenHeartAward,4,This old violin has played many notes.
n04536866_11181.JPEG,n04536866_11181,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11206.JPEG,n04536866_11206,n04536866,violin,acousticguitar_violin,1,1,Front Woman of iXact Isabella Kurz with her violin,violin|ixact|band|tiorl|tyrol|austria|österreich|telfs|wirtefest|nightlife|party|nachtleben|rock|pop|show|music|night|life,18,
n04536866_11210.JPEG,n04536866_11210,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11225.JPEG,n04536866_11225,n04536866,violin,acousticguitar_violin,1,0,IMG_2461,orchestra|westwood|aisan|fun|play|instrument|violin|teacher|school|concert,10,
n04536866_11228.JPEG,n04536866_11228,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11258.JPEG,n04536866_11258,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11264.JPEG,n04536866_11264,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_11292.JPEG,n04536866_11292,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11294.JPEG,n04536866_11294,n04536866,violin,acousticguitar_violin,1,1,New violin!,violin,1,
n04536866_11333.JPEG,n04536866_11333,n04536866,violin,acousticguitar_violin,1,1,Music,portrait|music|violin|glasses|concentration|focus|boy|most fav|85mm|ef85mmf18usm|top-v777,11,"I was kindly asked to take a photograph about this kid, who wanted to send an application for an international violin competition. Hope he succeded!  <a href=""http://www.flickr.com/photo_zoom.gne?id=6021491&amp;size=o"">Click for larger</a>"
n04536866_1134.JPEG,n04536866_1134,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11345.JPEG,n04536866_11345,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11352.JPEG,n04536866_11352,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11365.JPEG,n04536866_11365,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11378.JPEG,n04536866_11378,n04536866,violin,acousticguitar_violin,1,1,IMG_6056,wedding|violin|instrument,3,Wedding 080816
n04536866_11413.JPEG,n04536866_11413,n04536866,violin,acousticguitar_violin,1,1,Question of passion,Musica|Music|Strumenti|Instruments|Violino|Violin|Legno|Wood|Wooden|Question of passion|Passion|Passione|Amore|Love|Rosso|Red|Mano|Hand|Fujifilm|Finepix S5600|ImpressedBeauty|ArtLibre|gtaggroup|godday-m1|BachspicsGallery|Gallery Of Fine Photography,26,
n04536866_1144.JPEG,n04536866_1144,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_11457.JPEG,n04536866_11457,n04536866,violin,acousticguitar_violin,1,1,IMG_6523 copy,suzuki concert music instruments violin flute piano audrey,1,"If you wish to purcahse this photo, please contact jyphoto@adam.com.au  Thanks!"
n04536866_11468.JPEG,n04536866_11468,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11475.JPEG,n04536866_11475,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11491.JPEG,n04536866_11491,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_11493.JPEG,n04536866_11493,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11535.JPEG,n04536866_11535,n04536866,violin,acousticguitar_violin,1,0,Violin,violin|antique,2,A very old violin.
n04536866_11537.JPEG,n04536866_11537,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11558.JPEG,n04536866_11558,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11561.JPEG,n04536866_11561,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_1157.JPEG,n04536866_1157,n04536866,violin,acousticguitar_violin,1,1,violin w flowers,violin,1,
n04536866_1163.JPEG,n04536866_1163,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11653.JPEG,n04536866_11653,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11660.JPEG,n04536866_11660,n04536866,violin,acousticguitar_violin,1,1,Violin.,Instrument|Violin,2,
n04536866_11693.JPEG,n04536866_11693,n04536866,violin,acousticguitar_violin,1,1,"Aichi (right), a church member and me",Sarawak|Malaysia|church|violin|Malaysian trip|friends,6,"Can't remember the exact name of the place and the church, but I know it was on the state of Sarawak, Malaysia. At this church, they had like 5 choirs, a quartet (violins) and another ensamble of violins, clarinets, trumpets and some other instrument. The thing is that they had A LOT of music in their church, and it was a 'small' <a href=""http://www.flickr.com/photos/sendymonarrez/1985758636/in/photostream/"">church</a>"
n04536866_11703.JPEG,n04536866_11703,n04536866,violin,acousticguitar_violin,1,1,music...,violin|old|for sale|for a long time|window|reflections|tones|portland|oregon|pdx|fotografkiraathanesi|music|instrument,13,
n04536866_11708.JPEG,n04536866_11708,n04536866,violin,acousticguitar_violin,1,0,Violin workshop b&w crop1,violin|crop|workshop,3,This image was cropped from the violin workshop b/w photograph that I uploaded the other day
n04536866_11724.JPEG,n04536866_11724,n04536866,violin,acousticguitar_violin,1,1,Violin,Violin,1,
n04536866_11746.JPEG,n04536866_11746,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_11748.JPEG,n04536866_11748,n04536866,violin,acousticguitar_violin,1,1,KLSE's concert master..,musician|violin|stage,3,Talented players.he plays piano too..most of the player can pick up minimun 2 instrument..He is not my student..
n04536866_11759.JPEG,n04536866_11759,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11768.JPEG,n04536866_11768,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11775.JPEG,n04536866_11775,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11797.JPEG,n04536866_11797,n04536866,violin,acousticguitar_violin,1,0,Violin8,Violin|Music|musical Instruments|Favourite,4,
n04536866_11810.JPEG,n04536866_11810,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11857.JPEG,n04536866_11857,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11858.JPEG,n04536866_11858,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_1187.JPEG,n04536866_1187,n04536866,violin,acousticguitar_violin,1,1,"Violin, Benefizkonzert @ Cologne",canon|eos|400d|sigma|18-125|concert|Benefizkonzert|sichuan|earthquake|donation|Cologne|Musikhochschule|zu|koeln|violin|guzheng|Charity|Deutsche|Welle|piano,20,"taken during the Benefizkonzert (Charity concert) for the Earthquake in Sichuan, China. Concert was on 30.05 at Cologne, organized by the local Chinese students from the Musikhochschule (The Cologne University of Music), where 4,000 Euro donation has been achieved."
n04536866_11883.JPEG,n04536866_11883,n04536866,violin,acousticguitar_violin,0,1,,,0,
n04536866_11884.JPEG,n04536866_11884,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11911.JPEG,n04536866_11911,n04536866,violin,acousticguitar_violin,1,0,color violin,music|violin,2,explore . 302
n04536866_11912.JPEG,n04536866_11912,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11914.JPEG,n04536866_11914,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11988.JPEG,n04536866_11988,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11995.JPEG,n04536866_11995,n04536866,violin,acousticguitar_violin,0,0,,,0,
n04536866_11999.JPEG,n04536866_11999,n04536866,violin,acousticguitar_violin,1,1,Dad's Violin from the 1700's,violin|music|instrument|antique,4,
