image,stem,wnid,class,pair,has_caption,has_bbox,title,tags,n_tags,description
n02206856_1159.JPEG,n02206856_1159,n02206856,bee,ant_bee,0,0,,,0,
n02206856_116.JPEG,n02206856_116,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1162.JPEG,n02206856_1162,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1163.JPEG,n02206856_1163,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1165.JPEG,n02206856_1165,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1167.JPEG,n02206856_1167,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1169.JPEG,n02206856_1169,n02206856,bee,ant_bee,1,0,Bees again,bee|honey bee|macro|blue|flower|strobist|insect,7,"Sunday morning, I spent plenty of time trying to catch hoverflies in flight and attemping to line up nice shots on recalcitrant spiders, but in the end the only shot which came out well was this bee, unexpectedly pin-sharp and perfectly focussed.  Lit using the time honored method of clutching my flash (SB-25, 1/32 power) in my left hand, and the camera in the right and pointing them in more or less the same place."
n02206856_1173.JPEG,n02206856_1173,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1174.JPEG,n02206856_1174,n02206856,bee,ant_bee,1,0,Turner prize bee...,zenfli|nikon|bumble bee|bee|insect|furry|soft|black|yellow|orange|blue|plastic|closeup|macro,14,
n02206856_1175.JPEG,n02206856_1175,n02206856,bee,ant_bee,0,1,,,0,
n02206856_1176.JPEG,n02206856_1176,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1177.JPEG,n02206856_1177,n02206856,bee,ant_bee,1,1,Bee Working,flower|bee|insect|flora|fauna|plant|purple|red|yellow|botanical garden|macro|micro-nikkor|60mm|nikon|d70|60mm f/2.8D Micro,16,This is the original photograph of the two earlier croped posts...... I had to post it on Flickr exclussively for the purpose of the discussion/illustration in one of the groups.
n02206856_12.JPEG,n02206856_12,n02206856,bee,ant_bee,0,0,,,0,
n02206856_120.JPEG,n02206856_120,n02206856,bee,ant_bee,1,0,bee 11ps,NaturesFinest|Bee|Insect|Macro 5D|Canon|DSLR|Nature|Flowers|AnAwesomeShot,9,The Bee shots were taken handheld using canon eos 5d with a sigma 150mm f2.8 macro
n02206856_1202.JPEG,n02206856_1202,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1210.JPEG,n02206856_1210,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1215.JPEG,n02206856_1215,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1216.JPEG,n02206856_1216,n02206856,bee,ant_bee,1,1,Solitary Bee January 2008 series 1-2,macro|nature|insect|bee|solitary bee|daisy|yellow|brown|black|Canon|Xti|MPE-65|MT-24EX|Dalantech|John Kimbler,15,Finally something to shoot that isn't sitting still :)  I took about 30 frames of this species of solitary bee and only kept 4 -very difficult to get the focus and composition since they never seem to sit still. Shot somewhere between life size and twice life size.
n02206856_1226.JPEG,n02206856_1226,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1229.JPEG,n02206856_1229,n02206856,bee,ant_bee,0,0,,,0,
n02206856_123.JPEG,n02206856_123,n02206856,bee,ant_bee,0,1,,,0,
n02206856_1230.JPEG,n02206856_1230,n02206856,bee,ant_bee,1,1,Honey Bee 170406 009,insects|honeybee|bee|Warwick Robinson|Warwick|Robinson|Motorsport Photography|Motorracing Photography,8,Honey Bee on Lavender
n02206856_1235.JPEG,n02206856_1235,n02206856,bee,ant_bee,1,0,Insects,Macro's Landen bee's wasp's|bees|wasps|insects,4,
n02206856_1243.JPEG,n02206856_1243,n02206856,bee,ant_bee,1,0,bee on common flower,bee|bees|insect|insects|flower|flowers|wildlife|nature,8,
n02206856_1244.JPEG,n02206856_1244,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1257.JPEG,n02206856_1257,n02206856,bee,ant_bee,0,1,,,0,
n02206856_1266.JPEG,n02206856_1266,n02206856,bee,ant_bee,0,1,,,0,
n02206856_1267.JPEG,n02206856_1267,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1272.JPEG,n02206856_1272,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1276.JPEG,n02206856_1276,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1287.JPEG,n02206856_1287,n02206856,bee,ant_bee,0,1,,,0,
n02206856_1292.JPEG,n02206856_1292,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1298.JPEG,n02206856_1298,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1299.JPEG,n02206856_1299,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1300.JPEG,n02206856_1300,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1306.JPEG,n02206856_1306,n02206856,bee,ant_bee,1,1,Bumble Bee(7),insect|macro|bug|closeup|bumble bee|bumble|bee|hymenoptera|jon law|improvedimage,10,Bumble Bee
n02206856_1309.JPEG,n02206856_1309,n02206856,bee,ant_bee,0,0,,,0,
n02206856_131.JPEG,n02206856_131,n02206856,bee,ant_bee,1,0,Busy Bee,Canon|5D|Caleb Coppola|100mm|macro|bees|apiary|dioptera|vespid|stingers|flower|petals|velvety|velvet|yellow|stripes|black|busy|close-up|wings|insects|six|legged|stamen|sepals|nectar|bugs|flies|animals|fauna|save|delete|save2|save4|delete3|save5|delete4|save6|delete5|save7|delete6fordsg|delete7|delete8|save8|save9|save10|delete9|saved by the Del*teme Uncensored Group|bowl|junk|food|deleteme|saveme|deleteme2|deleteme3|deleteme4|deleteme5|deleteme6|deleteme7|deleteme8|deleteme9|deleteme10,62,
n02206856_1310.JPEG,n02206856_1310,n02206856,bee,ant_bee,1,1,Bumble Bee,Insects|Bees|Bumble_Bees|Flies,4,"My other galleries here: <a href=""http://www.pbase.com/cekari"" rel=""noreferrer nofollow"">www.pbase.com/cekari</a>"
n02206856_1318.JPEG,n02206856_1318,n02206856,bee,ant_bee,0,0,,,0,
n02206856_132.JPEG,n02206856_132,n02206856,bee,ant_bee,0,1,,,0,
n02206856_1321.JPEG,n02206856_1321,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1328.JPEG,n02206856_1328,n02206856,bee,ant_bee,0,1,,,0,
n02206856_1331.JPEG,n02206856_1331,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1340.JPEG,n02206856_1340,n02206856,bee,ant_bee,0,1,,,0,
n02206856_1345.JPEG,n02206856_1345,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1346.JPEG,n02206856_1346,n02206856,bee,ant_bee,0,1,,,0,
n02206856_1348.JPEG,n02206856_1348,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1352.JPEG,n02206856_1352,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1353.JPEG,n02206856_1353,n02206856,bee,ant_bee,1,0,Bee-on-Curtain-front,Bee|Bumblebee|Insect,3,I like a furry bee!
n02206856_1359.JPEG,n02206856_1359,n02206856,bee,ant_bee,1,1,Bee - 05-18-06,"Washington, DC|worley|worleyx|bug|bugs|insect|insects|bee|bees",9,
n02206856_1360.JPEG,n02206856_1360,n02206856,bee,ant_bee,1,1,Carder Bee - Attack or Mating (?) - 05-30-06,"Washington, DC|worley|worleyx|bug|bugs|nature|insect|insects|I Love Nature|carder bee|carder bees|bee|bees",13,This is the final shot. Not perfect but pretty cool given the other two shots to set the scene. The first fly has thrown the other one off and has been knocked off the flower its own self.
n02206856_1367.JPEG,n02206856_1367,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1370.JPEG,n02206856_1370,n02206856,bee,ant_bee,1,0,Bumble Bee In Flight,D80|60mm f/2.8 Micro|Bees|Insect|Rosemary|NoVideo,6,Just having some fun with the Micro Lens.  The Rosmary bush was great as the bees seem to love it.
n02206856_1371.JPEG,n02206856_1371,n02206856,bee,ant_bee,1,0,bee 14,skegness|bee|flower|bugs|close up|flys|insects|macro|micro|flowers|snow|wasps|bees|starfish|birds|bird|spiders|bolts|mush2274|michelle deakin,20,
n02206856_1376.JPEG,n02206856_1376,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1384.JPEG,n02206856_1384,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1387.JPEG,n02206856_1387,n02206856,bee,ant_bee,1,1,Miner bee #3 female Andrena fulva,macro|bug|insect|bee|minerbee,5,Miner bee. Most colourfull I've ever seen. female Andrena fulva 
n02206856_1388.JPEG,n02206856_1388,n02206856,bee,ant_bee,0,0,,,0,
n02206856_139.JPEG,n02206856_139,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1393.JPEG,n02206856_1393,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1395.JPEG,n02206856_1395,n02206856,bee,ant_bee,1,0,Bees Bees Bees...,Canon|30D|Insects|Bees,4,
n02206856_1398.JPEG,n02206856_1398,n02206856,bee,ant_bee,1,1,Desperate bee,Golden Gate Park|Strybing Arboretum|San Francisco Botanical Garden|San Francisco|macro|insects|bees|flowers|California,9,
n02206856_1402.JPEG,n02206856_1402,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1404.JPEG,n02206856_1404,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1406.JPEG,n02206856_1406,n02206856,bee,ant_bee,0,1,,,0,
n02206856_1407.JPEG,n02206856_1407,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1411.JPEG,n02206856_1411,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1420.JPEG,n02206856_1420,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1426.JPEG,n02206856_1426,n02206856,bee,ant_bee,1,1,Macro....Visiting Bee in crocus....,crocus|flower|spring|insects|fly|water|rain drops|bees|nature|flowers,10,
n02206856_1438.JPEG,n02206856_1438,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1441.JPEG,n02206856_1441,n02206856,bee,ant_bee,0,1,,,0,
n02206856_1454.JPEG,n02206856_1454,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1455.JPEG,n02206856_1455,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1463.JPEG,n02206856_1463,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1468.JPEG,n02206856_1468,n02206856,bee,ant_bee,1,1,Rhododendron with a bee on it,RHODODENDRON|RHODODENDRONS|FLOWER|FLOWERS|PINK FLOWERS|INSECT|INSECTS|BEE|NATURE|PINK|FLOWERS WITH A INSECT|INSECT ON FLOWERS|Unlimited Photos: No Rules|Flower Lovers (Public Group Forever)|Flower Photography|Flower Pictures (NO LIMITS)|Flower Addicts|Flowers all kinds|FLOWERS ARE BEAUTIFUL|FlowersAreFabulous,20,"Photos of our Rhododendrons with a bee on it was taken in southern New Jersey USA    © All Rights Reserved - No Usage Allowed in Any Form Without the Written Consent of Frozen in Time photos by Marianne.Unauthorized use or reproduction for any reason is prohibited.       <b> Please visit my <a href=""http://www.flickr.com/photos/frozenintimephotosbymarianne/"">Photostream,</a> thanks!</b>          "
n02206856_1472.JPEG,n02206856_1472,n02206856,bee,ant_bee,1,0,bee on wildflowers,bee|bees|insect|insects|wildlife|nature|flower|flowers,8,
n02206856_1480.JPEG,n02206856_1480,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1482.JPEG,n02206856_1482,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1485.JPEG,n02206856_1485,n02206856,bee,ant_bee,0,1,,,0,
n02206856_1486.JPEG,n02206856_1486,n02206856,bee,ant_bee,1,1,Bee-Havior Spring 2008 series 1-5,macro|nature|insect|bee|Canon|40D|MPE-65|MT-24EX|SpecInsect|Dalantech|John Kimbler,11,After three days of rain it felt good to get out with the camera. Fortunately the bees were taking advantage of the break in the weather :)  Shot at life size.
n02206856_1488.JPEG,n02206856_1488,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1489.JPEG,n02206856_1489,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1496.JPEG,n02206856_1496,n02206856,bee,ant_bee,0,0,,,0,
n02206856_15.JPEG,n02206856_15,n02206856,bee,ant_bee,1,1,The Sun flower  and Bee 13 09 2007 006,macro|insects|insect|flowers|flower|bugs|bees|bee,8,"<a href=""http://bighugelabs.com/flickr/onblack.php?id=1226771604&amp;size=large"" rel=""noreferrer nofollow"">View on Black</a>"
n02206856_1508.JPEG,n02206856_1508,n02206856,bee,ant_bee,1,0,bees knees,bees|insects|pea|orange,4,
n02206856_1516.JPEG,n02206856_1516,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1519.JPEG,n02206856_1519,n02206856,bee,ant_bee,1,0,Blue banded bee,flowers|insects|bee|nature|Photo of the Day award,5,delightful native bee - fairly hard to get properly in the frame and focussed as she buzzes busily from bloom to bloom...
n02206856_1521.JPEG,n02206856_1521,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1527.JPEG,n02206856_1527,n02206856,bee,ant_bee,1,0,Red and Black Bee - Lasioglossum ovaliceps,Seattle|King County|WA|Washington|United States|North America|taxonomy:kingdom=Animalia|Animalia|Animal|Invertebrate|taxonomy:phylum=Arthropoda|Arthropoda|taxonomy:class=Insecta|Insecta|Insect|Pterygota|taxonomy:order=Hymenoptera|Hymenoptera|taxonomy:suborder=Apocrita|Apocrita|taxonomy:superfamily=Apoidea|Apoidea|taxonomy:family=Halictidae|Halictidae|Sweat Bee|taxonomy:genus=Lasioglossum|Lasioglossum|small|red abdomen|smooth|dark wings|on Speedwell|May|2007|Lasioglossum ovaliceps|taxonomy:species=ovaliceps|taxonomy:binomial=Lasioglossum ovaliceps|Arthropod|Bee|black|Boulevard Park,41,"5/28/07 Boulevard Park, Seattle, Washington, U.S.A. <i>Lasioglossum ovaliceps</i>. Found nectaring on <b>Alpine Speedwell</b>, <i>Veronica allionii</i>. Kingdom: Animalia (Animals) Phylum: Arthropoda (Arthropods) Superclass: Hexapoda (Hexapods) Class: Insecta (Insects) Subclass: Pterygota (Winged Insects) Order: Hymenoptera (Ants, Bees, Wasps &amp; Sawflies) Suborder: Apocrita (Ants, Bees &amp; Wasps) Superfamily: Apoidea (Bees &amp; Apoid Wasps) Family: Halictidae (Sweat Bees) Genus: <i>Lasioglossum</i> Species: <i>ovaliceps</i> (<i>Lasioglossum ovaliceps</i>)"
n02206856_153.JPEG,n02206856_153,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1530.JPEG,n02206856_1530,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1533.JPEG,n02206856_1533,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1538.JPEG,n02206856_1538,n02206856,bee,ant_bee,1,1,Bees in the Wild Flowers 2008 series 1-5,macro|nature|insect|bee|flower|blue|Canon|40D|MPE-65|MT-24EX|Dalantech|John Kimbler,12,"I finally had a chance to get back out to the farm and photograph the bees.   Canon 40D (F11, 1/250, ISO 100) + MPE-65mm macro lens (@ 1x to 2x) + a diffused MT-24EX (-2/3 FEC). "
n02206856_154.JPEG,n02206856_154,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1540.JPEG,n02206856_1540,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1542.JPEG,n02206856_1542,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1547.JPEG,n02206856_1547,n02206856,bee,ant_bee,0,1,,,0,
n02206856_1551.JPEG,n02206856_1551,n02206856,bee,ant_bee,0,1,,,0,
n02206856_1555.JPEG,n02206856_1555,n02206856,bee,ant_bee,0,1,,,0,
n02206856_1556.JPEG,n02206856_1556,n02206856,bee,ant_bee,1,0,Cuckoo Bee - Nomada species,Seattle|King County|WA|Washington|United States|North America|taxonomy:kingdom=Animalia|Animalia|Animal|Invertebrate|taxonomy:phylum=Arthropoda|Arthropoda|taxonomy:class=Insecta|Insecta|Insect|Pterygota|taxonomy:order=Hymenoptera|Hymenoptera|taxonomy:suborder=Apocrita|taxonomy:superfamily=Apoidea|Apoidea|taxonomy:family=Apidae|Apidae|taxonomy:subfamily=Nomadinae|Nomadinae|Cuckoo Bee|taxonomy:genus=Nomada|Nomada|small|yellow|sunning|on leaf|sleeping|June|2007|Arthropod|Bee|black|Boulevard Park,39,"6/10/07 Boulevard Park, Seattle, Washington, U.S.A. <i>Nomada</i> species. Found &quot;sleeping&quot;/sunning itself on leaf of <b>Himalayan Blackberry</b>, <i>Rubus armeniacus</i>. Kingdom: Animalia (Animals) Phylum: Arthropoda (Arthropods) Superclass: Hexapoda (Hexapods) Class: Insecta (Insects) Subclass: Pterygota (Winged Insects) Order: Hymenoptera (Ants, Bees, Wasps &amp; Sawflies) Suborder: Apocrita (Ants, Bees &amp; Wasps) Superfamily: Apoidea (Bees &amp; Apoid Wasps) Family: Apidae (Cuckoo, Carpenter, Digger, Bumble, &amp; Honey Bees) Subfamily: Nomadinae (Cuckoo Bees) Genus: <i>Nomada</i>"
n02206856_1558.JPEG,n02206856_1558,n02206856,bee,ant_bee,1,1,Bee Macro,APlusPhoto Explore|Nature|Explore|bee|insect,5,
n02206856_1569.JPEG,n02206856_1569,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1570.JPEG,n02206856_1570,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1580.JPEG,n02206856_1580,n02206856,bee,ant_bee,1,0,Bee on Crewia,bee|bees|insects,3,
n02206856_159.JPEG,n02206856_159,n02206856,bee,ant_bee,0,1,,,0,
n02206856_1592.JPEG,n02206856_1592,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1598.JPEG,n02206856_1598,n02206856,bee,ant_bee,0,0,,,0,
n02206856_16.JPEG,n02206856_16,n02206856,bee,ant_bee,1,0,Scolid wasps - dasyscolia ciliata Bee - Xylocopa cantabrita?,portugal|wasps|insects|Scolid wasps|dasyscolia ciliata|xylocopa cantabrita|bees|giant|rare|monster|big,11,one of each
n02206856_1609.JPEG,n02206856_1609,n02206856,bee,ant_bee,0,0,,,0,
n02206856_162.JPEG,n02206856_162,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1620.JPEG,n02206856_1620,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1624.JPEG,n02206856_1624,n02206856,bee,ant_bee,1,1,Be Soft,honeybee|honey|bee|insect|wildflower|wild|flower|asters|white|soft|bokeh|dof|carolyn|hietala|canonrebelxt|sigma|150|macro|closeup|bright|sunshine|backyard|nature|richmond|virginia|chesterfield|county|dreamy|pollination|pollinating|nectar|sipping|flickr,33,A Honeybee surrounded by soft wispy wildflower bokeh ;0)  This one's all about searching out that softer side of life.  canon rebel xt / sigma 150 macro / bright sunlight / wild aster flower honey bee wings insect / backyard nature / richmond virginia - chesterfield county
n02206856_1625.JPEG,n02206856_1625,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1633.JPEG,n02206856_1633,n02206856,bee,ant_bee,1,0,Another Bee,Insects|bees|Bumblebee,3,
n02206856_1639.JPEG,n02206856_1639,n02206856,bee,ant_bee,1,1,Huge Bee,Insect|Flower|Bee|Macro,4,"This bee was really huge.  The picture is from a good distance, so it doesn't seem so big."
n02206856_1640.JPEG,n02206856_1640,n02206856,bee,ant_bee,1,1,bee,plants|pink|petals|nature|macro|leaves|kip|ilovenature|green|flower|fall|colors|chrysanthemum|bugs|autumn|bee|insect|hover|DX6490,19,
n02206856_1643.JPEG,n02206856_1643,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1644.JPEG,n02206856_1644,n02206856,bee,ant_bee,0,0,,,0,
n02206856_1649.JPEG,n02206856_1649,n02206856,bee,ant_bee,0,1,,,0,
