image,stem,wnid,class,pair,has_caption,has_bbox,title,tags,n_tags,description
n02219486_11110.JPEG,n02219486_11110,n02219486,ant,ant_bee,0,0,,,0,
n02219486_11111.JPEG,n02219486_11111,n02219486,ant,ant_bee,0,0,,,0,
n02219486_11161.JPEG,n02219486_11161,n02219486,ant,ant_bee,0,0,,,0,
n02219486_11237.JPEG,n02219486_11237,n02219486,ant,ant_bee,1,1,Ant treck,Ant|slate|macro|insect|garden|wildlife,6,
n02219486_11326.JPEG,n02219486_11326,n02219486,ant,ant_bee,0,0,,,0,
n02219486_11332.JPEG,n02219486_11332,n02219486,ant,ant_bee,1,1,Hungry Ants,hungry|ants,2,On my way to the shop for milk I saw these ants bringing home their breakfast.
n02219486_11448.JPEG,n02219486_11448,n02219486,ant,ant_bee,0,1,,,0,
n02219486_11462.JPEG,n02219486_11462,n02219486,ant,ant_bee,0,1,,,0,
n02219486_11540.JPEG,n02219486_11540,n02219486,ant,ant_bee,0,1,,,0,
n02219486_11546.JPEG,n02219486_11546,n02219486,ant,ant_bee,0,0,,,0,
n02219486_11549.JPEG,n02219486_11549,n02219486,ant,ant_bee,0,0,,,0,
n02219486_11580.JPEG,n02219486_11580,n02219486,ant,ant_bee,1,1,Insect,malta|pentax|insect|flying|ant|maximus|difermo,7,"Spotted this insect, set to macro and... click!"
n02219486_11594.JPEG,n02219486_11594,n02219486,ant,ant_bee,0,0,,,0,
n02219486_11686.JPEG,n02219486_11686,n02219486,ant,ant_bee,1,1,Ant,insects|japan|summer|ants|flower|morningglory,6,
n02219486_11726.JPEG,n02219486_11726,n02219486,ant,ant_bee,1,1,Camponotus punctualtus insect ant,Camponotus|punctulaus|ant/insect,3,
n02219486_11798.JPEG,n02219486_11798,n02219486,ant,ant_bee,1,0,Ants,ant,1,Two ants eating our food!
n02219486_1181.JPEG,n02219486_1181,n02219486,ant,ant_bee,0,1,,,0,
n02219486_11990.JPEG,n02219486_11990,n02219486,ant,ant_bee,1,1,Ant Petal,nature|natural|ant|bug|insect|creepy crawly|beauty|delicate|strong|strength|worker|macro,12,An OK Macro of one of the most facinating and organised creatures on this planet; the humble <b>Ant</b>.
n02219486_12052.JPEG,n02219486_12052,n02219486,ant,ant_bee,0,0,,,0,
n02219486_12105.JPEG,n02219486_12105,n02219486,ant,ant_bee,0,0,,,0,
n02219486_12241.JPEG,n02219486_12241,n02219486,ant,ant_bee,0,0,,,0,
n02219486_12270.JPEG,n02219486_12270,n02219486,ant,ant_bee,0,1,,,0,
n02219486_12275.JPEG,n02219486_12275,n02219486,ant,ant_bee,0,0,,,0,
n02219486_12293.JPEG,n02219486_12293,n02219486,ant,ant_bee,0,0,,,0,
n02219486_12308.JPEG,n02219486_12308,n02219486,ant,ant_bee,0,0,,,0,
n02219486_12350.JPEG,n02219486_12350,n02219486,ant,ant_bee,0,0,,,0,
n02219486_12412.JPEG,n02219486_12412,n02219486,ant,ant_bee,0,0,,,0,
n02219486_12513.JPEG,n02219486_12513,n02219486,ant,ant_bee,0,0,,,0,
n02219486_1252.JPEG,n02219486_1252,n02219486,ant,ant_bee,0,0,,,0,
n02219486_12561.JPEG,n02219486_12561,n02219486,ant,ant_bee,0,0,,,0,
n02219486_12628.JPEG,n02219486_12628,n02219486,ant,ant_bee,0,0,,,0,
n02219486_12873.JPEG,n02219486_12873,n02219486,ant,ant_bee,0,0,,,0,
n02219486_12983.JPEG,n02219486_12983,n02219486,ant,ant_bee,0,0,,,0,
n02219486_12993.JPEG,n02219486_12993,n02219486,ant,ant_bee,0,0,,,0,
n02219486_13116.JPEG,n02219486_13116,n02219486,ant,ant_bee,1,1,Ant outside the laundry room,big|bend|national|park|texas|chihuahuan|desert|chisos|mountains|basin|ant|long|legs|pebbles,14,One of Scott's stunning photos. Long legs keep this ant slightly higher off the hot ground.
n02219486_13178.JPEG,n02219486_13178,n02219486,ant,ant_bee,0,1,,,0,
n02219486_13358.JPEG,n02219486_13358,n02219486,ant,ant_bee,0,0,,,0,
n02219486_13486.JPEG,n02219486_13486,n02219486,ant,ant_bee,1,1,Ant,nikon|d50|sigma105|norway|trøndelag|orkdal|svorkmo|ant|macro|insect,10,"Ant climbing in my field of focus  <a href=""http://bighugelabs.com/flickr/onblack.php?id=566122752&amp;size=Large"" rel=""noreferrer nofollow"">On Black</a>"
n02219486_1353.JPEG,n02219486_1353,n02219486,ant,ant_bee,0,0,,,0,
n02219486_13553.JPEG,n02219486_13553,n02219486,ant,ant_bee,0,0,,,0,
n02219486_13595.JPEG,n02219486_13595,n02219486,ant,ant_bee,1,1,David and Goliath,animals|insects|spider|ant|dead|macro|close-up,7,"Belongs to the Misc Set. It is not as dramatic as it looks. The ant had already won and was dragging this dead spider back home for food. I had to take like ten photos before I got this one, and I'm still not 100% satisfied with it. My camera seems to focus at random sometimes and I hate it. Note to self: Get a better camera."
n02219486_13700.JPEG,n02219486_13700,n02219486,ant,ant_bee,0,0,,,0,
n02219486_13834.JPEG,n02219486_13834,n02219486,ant,ant_bee,0,0,,,0,
n02219486_13862.JPEG,n02219486_13862,n02219486,ant,ant_bee,1,0,Formica ant with aphids,Formica|ant|aphid|insect|behavior|mutualism|Michigan|esgr,8,A <i>Formica sp.</i> ant tending aphids.  Observed in southeastern Michigan. 
n02219486_13889.JPEG,n02219486_13889,n02219486,ant,ant_bee,1,0,Ant Pinky,flower|flowers|garden|gardening|ant|ants|flickrdiamond|DiamondClassPhotographer|UltimateShot|WowieKazowie,10,There an ant in those azaleas! 
n02219486_13980.JPEG,n02219486_13980,n02219486,ant,ant_bee,0,1,,,0,
n02219486_14007.JPEG,n02219486_14007,n02219486,ant,ant_bee,0,0,,,0,
n02219486_14013.JPEG,n02219486_14013,n02219486,ant,ant_bee,0,0,,,0,
n02219486_14046.JPEG,n02219486_14046,n02219486,ant,ant_bee,0,1,,,0,
n02219486_14135.JPEG,n02219486_14135,n02219486,ant,ant_bee,0,0,,,0,
n02219486_14222.JPEG,n02219486_14222,n02219486,ant,ant_bee,0,0,,,0,
n02219486_14281.JPEG,n02219486_14281,n02219486,ant,ant_bee,0,0,,,0,
n02219486_14312.JPEG,n02219486_14312,n02219486,ant,ant_bee,0,0,,,0,
n02219486_14396.JPEG,n02219486_14396,n02219486,ant,ant_bee,1,0,Hot901,ant|insect|barbed wire|macro|Panasonic|Lumix|fz20|hotpiccies|Thailand,9,
n02219486_14455.JPEG,n02219486_14455,n02219486,ant,ant_bee,0,1,,,0,
n02219486_14486.JPEG,n02219486_14486,n02219486,ant,ant_bee,0,0,,,0,
n02219486_14495.JPEG,n02219486_14495,n02219486,ant,ant_bee,0,0,,,0,
n02219486_14529.JPEG,n02219486_14529,n02219486,ant,ant_bee,0,1,,,0,
n02219486_14545.JPEG,n02219486_14545,n02219486,ant,ant_bee,0,0,,,0,
n02219486_14585.JPEG,n02219486_14585,n02219486,ant,ant_bee,1,0,red ants,san marcos foothills|santa barbara|red ants,3,I rarely see these guys at any time other than summer. It's summer now and they're busy as ever. So much prettier than the angentinian ants we see everywhere.
n02219486_14649.JPEG,n02219486_14649,n02219486,ant,ant_bee,0,0,,,0,
n02219486_1466.JPEG,n02219486_1466,n02219486,ant,ant_bee,1,0,Ant,formiga|ant|bug|inseto|macro|canon|a510|canona510|GuGaa,9,Aproveitando o q há no pc...  Olha os dentinhos dela!
n02219486_14662.JPEG,n02219486_14662,n02219486,ant,ant_bee,0,1,,,0,
n02219486_14764.JPEG,n02219486_14764,n02219486,ant,ant_bee,0,0,,,0,
n02219486_1487.JPEG,n02219486_1487,n02219486,ant,ant_bee,0,0,,,0,
n02219486_14900.JPEG,n02219486_14900,n02219486,ant,ant_bee,1,1,Spider And The Ant,Jumping Spider|Citronella Ant|Acanthomyops interjectus|Yellow Ant|180mm|macro|Canon|40D|Swan Park Metropark|September|2007|IMG_1183|WoW,13,The ant lost!!  Best viewed large.
n02219486_14940.JPEG,n02219486_14940,n02219486,ant,ant_bee,0,1,,,0,
n02219486_14980.JPEG,n02219486_14980,n02219486,ant,ant_bee,1,0,Ants,animals|ants|insects,3,
n02219486_14982.JPEG,n02219486_14982,n02219486,ant,ant_bee,1,0,Aerial view of ants,ants|kitchen|pests|bugs|condo,5,Argentinian ants will no longer cohabitate with me.
n02219486_15025.JPEG,n02219486_15025,n02219486,ant,ant_bee,1,1,Ant cleaning the nest (I suppose),ant|insect|macro|ilovenature|bug|nature|tiny|tamron90mm|tussenring36mm,9,And here only the head is not thát clear as I want... Stay tuned! One more to come!
n02219486_15042.JPEG,n02219486_15042,n02219486,ant,ant_bee,0,0,,,0,
n02219486_15215.JPEG,n02219486_15215,n02219486,ant,ant_bee,1,0,Close up of worker ants in the garden,insects|ants|garden|bugs|creepy crawlies,5,
n02219486_15238.JPEG,n02219486_15238,n02219486,ant,ant_bee,0,0,,,0,
n02219486_15347.JPEG,n02219486_15347,n02219486,ant,ant_bee,0,0,,,0,
n02219486_15388.JPEG,n02219486_15388,n02219486,ant,ant_bee,0,1,,,0,
n02219486_15548.JPEG,n02219486_15548,n02219486,ant,ant_bee,0,0,,,0,
n02219486_15690.JPEG,n02219486_15690,n02219486,ant,ant_bee,0,0,,,0,
n02219486_15734.JPEG,n02219486_15734,n02219486,ant,ant_bee,0,0,,,0,
n02219486_15757.JPEG,n02219486_15757,n02219486,ant,ant_bee,0,1,,,0,
n02219486_15793.JPEG,n02219486_15793,n02219486,ant,ant_bee,0,0,,,0,
n02219486_15865.JPEG,n02219486_15865,n02219486,ant,ant_bee,0,0,,,0,
n02219486_15867.JPEG,n02219486_15867,n02219486,ant,ant_bee,0,0,,,0,
n02219486_15889.JPEG,n02219486_15889,n02219486,ant,ant_bee,0,0,,,0,
n02219486_15976.JPEG,n02219486_15976,n02219486,ant,ant_bee,0,1,,,0,
n02219486_15985.JPEG,n02219486_15985,n02219486,ant,ant_bee,1,1,Ants at three times life size series 6-2,macro|nature|insect|ant|Canon|Xti|400D|100mm|Dalantech|John Kimbler|ish@Flickr,11,"Amazing what you can do with a little sugar water on a tree... :)  All Canon gear: Xti (manual mode F16, 1/200, ISO 200) + 62mm of extension tubes + 100mm macro lens + 500D diopter. MR-14EX ring flash set to a 4:1 ratio and 0 FEC."
n02219486_16046.JPEG,n02219486_16046,n02219486,ant,ant_bee,1,1,Red Hot Poker plant,nature|flowers|insect|ant|red hot pokers|plant|nectar,7,...these pods from this plant (flower) must have some type of nectar that attracts the little black ants!!
n02219486_1608.JPEG,n02219486_1608,n02219486,ant,ant_bee,0,0,,,0,
n02219486_16086.JPEG,n02219486_16086,n02219486,ant,ant_bee,0,0,,,0,
n02219486_1610.JPEG,n02219486_1610,n02219486,ant,ant_bee,0,0,,,0,
n02219486_16174.JPEG,n02219486_16174,n02219486,ant,ant_bee,1,1,Pencil Cholla Blossom and Ant 2,nature|flowers|cactus|insects|ants|New Mexico|NM|southwest|macro|close-up,10,
n02219486_16196.JPEG,n02219486_16196,n02219486,ant,ant_bee,1,1,Ant,insect|ant|hangya,3,
n02219486_16415.JPEG,n02219486_16415,n02219486,ant,ant_bee,1,1,Ant,ant|bug|closeup|flower|insect|macro|national park|nature|pink|plant|pollen|prairie|wild,13,"Badlands National Park, South Dakota."
n02219486_16457.JPEG,n02219486_16457,n02219486,ant,ant_bee,1,1,A citric ant,australia|ant,2,Ant with citric acid in it's body to repel attackers.
n02219486_16472.JPEG,n02219486_16472,n02219486,ant,ant_bee,1,1,Ant,Canon Powershot A620|ant|leaf|green|macro|lines|COTC:personalfavorite|i500|interestingness427,9,
n02219486_16481.JPEG,n02219486_16481,n02219486,ant,ant_bee,1,0,ant heart,philadelphia|april|2005|ant|swarm|insect|sidewalk|heart,8,
n02219486_16577.JPEG,n02219486_16577,n02219486,ant,ant_bee,1,1,ant ser2 photos (7),ant|brass|handmade|geoffrey haberman|insect|metal|Sony|f717|sculpture|metal sculpture|praying mantis metal sculpure|insect sculpture|insect metal sculpture|Sony DSC f717|Alliston,15,Tried to get better shots using daylight and a lighter backround
n02219486_16581.JPEG,n02219486_16581,n02219486,ant,ant_bee,0,0,,,0,
n02219486_16596.JPEG,n02219486_16596,n02219486,ant,ant_bee,0,1,,,0,
n02219486_16606.JPEG,n02219486_16606,n02219486,ant,ant_bee,1,1,aNt!!!,insect|ant|nature|aLice,4,green aNt!!! exactly dont know the real name!! but looked so gooooood....
n02219486_16619.JPEG,n02219486_16619,n02219486,ant,ant_bee,1,1,ant_2,macro|bug|insect|ant,4,"Ah, I like the light and focus, just not the comp."
n02219486_16655.JPEG,n02219486_16655,n02219486,ant,ant_bee,0,0,,,0,
n02219486_1677.JPEG,n02219486_1677,n02219486,ant,ant_bee,1,1,Flower Cave,flower|flor|color|cor|yellow|amarelo|purple|roxo|violet|violeta|insect|bug|inseto|ant|formiga|macro,16,The little ant found a place to rest in!  A formiguinha encontrou um lugar pra descansar!  =]
n02219486_16774.JPEG,n02219486_16774,n02219486,ant,ant_bee,0,0,,,0,
n02219486_16860.JPEG,n02219486_16860,n02219486,ant,ant_bee,1,1,Panning de Formiga / Ant Panning,Formiga|ant|panning|leaf|bolivar|brasil|Duetos|challenge you winner|Bolivar Trindade © All Rights Reserved,9,"Panning de formiga em uma árvore, sem manipulação, somente recorte e assinatura. Canon SD300, without manipulation."
n02219486_17047.JPEG,n02219486_17047,n02219486,ant,ant_bee,0,0,,,0,
n02219486_17104.JPEG,n02219486_17104,n02219486,ant,ant_bee,0,0,,,0,
n02219486_17158.JPEG,n02219486_17158,n02219486,ant,ant_bee,1,1,Ant eats nectar,ant|flower|insect,3,
n02219486_17219.JPEG,n02219486_17219,n02219486,ant,ant_bee,0,1,,,0,
n02219486_17247.JPEG,n02219486_17247,n02219486,ant,ant_bee,0,1,,,0,
n02219486_17290.JPEG,n02219486_17290,n02219486,ant,ant_bee,0,0,,,0,
n02219486_17317.JPEG,n02219486_17317,n02219486,ant,ant_bee,0,1,,,0,
n02219486_17334.JPEG,n02219486_17334,n02219486,ant,ant_bee,1,1,Cambodian red ant,insects|insectos|cambodia|macro|hormiga|ant,6,A red ant in Cambodia chillin'...
n02219486_17374.JPEG,n02219486_17374,n02219486,ant,ant_bee,0,1,,,0,
n02219486_17409.JPEG,n02219486_17409,n02219486,ant,ant_bee,1,1,Ant's-Eye View,ant|leaf|summer|green|Kirkland|Washington|Seattle|insect|v50,9,"June 4, 2006 Kirkland, WA"
n02219486_17534.JPEG,n02219486_17534,n02219486,ant,ant_bee,0,0,,,0,
n02219486_17535.JPEG,n02219486_17535,n02219486,ant,ant_bee,1,0,Ants,Bali|indonesia|ant|ants|wasp|wasps|prey|insect|insects|hymenoptera,10,Ants with some prey in Bali. Looks like a wasp they have for prey. 
n02219486_17589.JPEG,n02219486_17589,n02219486,ant,ant_bee,1,1,Carpenter Ant,ant|Ameise|Ontario|Canada|Kanada|Niagara Falls|Camponotus anthrax|Camponotus|carpenter ant|Holzameise|Rossameise,11,"<a href=""http://pick4.pick.uga.edu/mp/20q?act=x_ant&amp;path=Insecta/Hymenoptera/Formicidae/Camponotus/anthrax&amp;name=Camponotus anthrax&amp;xml=Ants&amp;authority=Wheeler"" rel=""noreferrer nofollow"">Camponotus anthrax</a>?  Seen at Niagara Falls on the wall to the gorge."
n02219486_17682.JPEG,n02219486_17682,n02219486,ant,ant_bee,1,1,Agapanthus with ant,Pflanze|plant|Insekt|insect|ant|Ameise|flower|Blüte|Agapanthus|Schmucklilie,10,
n02219486_17706.JPEG,n02219486_17706,n02219486,ant,ant_bee,1,1,Ants And A Tail,lizard|tail|ants|meal|food|ick|gross|cool|macro,9,Some ants are feasting on a fallen-off lizard tail.
n02219486_17713.JPEG,n02219486_17713,n02219486,ant,ant_bee,1,1,Moss Rose Flowers and Ant,digital|color|canon|eos|20d|lenstagged|EF 200mm/2.8 L|Kenko 12mm DG Extension Tube|Kenko 20mm DG Extension Tube|Kenko 36mm DG Extension Tube|plant|flower|moss rose|insect|ant|2007,16,"day 7. slept most of the day to recover from hiking through hidden springs state forest yesterday. that trip was unproductive; hidden springs is visually boring. no energy to go anywhere, so i fulfilled today's shooting requirement in the backyard."
n02219486_17829.JPEG,n02219486_17829,n02219486,ant,ant_bee,1,1,Ant on the brick,Canon EOS 400D|Garden|Nifty Fifty|Canon EF 50mm f/1.8 II|Close Up|Close Up Filter +10|Ant|Insect|Rome|Italy,10,"Playing with my new +10 close up filter and I spotted this ant, however it wouldn't stay still!"
n02219486_17847.JPEG,n02219486_17847,n02219486,ant,ant_bee,0,0,,,0,
n02219486_17907.JPEG,n02219486_17907,n02219486,ant,ant_bee,1,1,Shots from the archives #84 Ants and aphids,macro|bug|insect|ant|aphid,5,I think these ants are transferring honey dew between them
n02219486_17953.JPEG,n02219486_17953,n02219486,ant,ant_bee,0,0,,,0,
n02219486_17963.JPEG,n02219486_17963,n02219486,ant,ant_bee,0,0,,,0,
n02219486_18132.JPEG,n02219486_18132,n02219486,ant,ant_bee,0,0,,,0,
n02219486_18312.JPEG,n02219486_18312,n02219486,ant,ant_bee,1,1,"Cutler Park, ant closeup",cutler park|bug|insect|ant,4,IMG_1013w
n02219486_18346.JPEG,n02219486_18346,n02219486,ant,ant_bee,0,1,,,0,
n02219486_18348.JPEG,n02219486_18348,n02219486,ant,ant_bee,1,0,Yellow Meadow Ant (lasius flavus) and eggs,ant|insect|macro|closeup|bug|yellow meadow ant|SpecAnimal|jon law|improvedimage,9," Yellow Meadow Ant (lasius flavus) and eggs  <a href=""http://www.flickr.com/photo_zoom.gne?id=219244051&amp;size=o"">Best Viewed Original</a>"
n02219486_18412.JPEG,n02219486_18412,n02219486,ant,ant_bee,0,0,,,0,
n02219486_18594.JPEG,n02219486_18594,n02219486,ant,ant_bee,1,0,Ant - Delivery Food!,insects|dragonfly|ant|robber fly|macro|tamron90mm|90mm|tamron|tamronsp90|closeup|taman rimba|ttdi|malaysia|taman tun,14,Pizza Hut Style Perhaps?
n02219486_18596.JPEG,n02219486_18596,n02219486,ant,ant_bee,1,1,Ant & prey,"ant|wood ant|formica rufa|macro|Beaulieu Heath|New Forest|national park|Hampshire|Hawkhill|Hawkhill Inclosure|Opalescent paint job|insect|Look out Geophysicists, they're coming to get you|Jim|Champion|JimChampion|treehouse1977",17,"I'm guessing a wood ant (<a href=""http://en.wikipedia.org/wiki/Formica_rufa"" rel=""noreferrer nofollow"">Formica rufa</a>). Seen on the roof of my car in the Hawkhill car park, just minutes after arriving there. Its got something in its jaws that kept it occupied while I found 'supermacro' mode on my camera."
n02219486_18622.JPEG,n02219486_18622,n02219486,ant,ant_bee,0,0,,,0,
n02219486_18663.JPEG,n02219486_18663,n02219486,ant,ant_bee,1,0,Ant covered plant,Ants|swarm|plant|green|insect|ant|forest,7,Found this at Conestee Nature Park.  
n02219486_18718.JPEG,n02219486_18718,n02219486,ant,ant_bee,0,1,,,0,
n02219486_18735.JPEG,n02219486_18735,n02219486,ant,ant_bee,0,0,,,0,
n02219486_18856.JPEG,n02219486_18856,n02219486,ant,ant_bee,0,1,,,0,
n02219486_18870.JPEG,n02219486_18870,n02219486,ant,ant_bee,0,1,,,0,
n02219486_18919.JPEG,n02219486_18919,n02219486,ant,ant_bee,1,1,Ant- armed and dangerous,ant|nature|macro|singaporebotanicalgardens|nikon60mmmicrof28d|nikond80|NaturesFinest|mywinners,8,"an ant having a jolly good time on a petal of this lil pink flower at the park.  i think he was holding a small, minute twig in its mouth, but i might be wrong:P  i was caught red handed by the lil bugger as he stared daggers at me. "
n02219486_18997.JPEG,n02219486_18997,n02219486,ant,ant_bee,1,1,Acrobat Ant,outside|ants|ant|biting|bite|line|house|heart|shaped|abdomen|air|acrobatic|wood|stumps|boards|tees|funny|looking,18,"These ants may invade the home for food (sweets and meat). They feed on sweet juices such as honeydew of aphids, nectar, plant sap, etc. Workers are recognized by a heart-shaped abdomen,  When disturbed, they elevate their abdomens, directing them forward in an acrobatic manner and bite fiercely. They nest under wood, such as stumps, under boards, in hollow trees, under trash, rocks, in windows and door frames.  "
n02219486_19074.JPEG,n02219486_19074,n02219486,ant,ant_bee,0,0,,,0,
n02219486_19166.JPEG,n02219486_19166,n02219486,ant,ant_bee,0,0,,,0,
n02219486_19182.JPEG,n02219486_19182,n02219486,ant,ant_bee,0,0,,,0,
n02219486_19217.JPEG,n02219486_19217,n02219486,ant,ant_bee,1,0,sparring-ants,ants|warring|battle|sparring|fighting|insects,6,"Humans are violent, but sometimes ants have wars too."
n02219486_19258.JPEG,n02219486_19258,n02219486,ant,ant_bee,0,0,,,0,
n02219486_19415.JPEG,n02219486_19415,n02219486,ant,ant_bee,1,1,Ant and aphids,ant|aphid|milkweed|Tom|Biegalski|Tom Biegalski|TTBphoto,7,Ant tending aphids on a milkweed plant
n02219486_19501.JPEG,n02219486_19501,n02219486,ant,ant_bee,1,1,Ant on sweet cicely,hymenoptera|ants|white|nature|minibeasts|macro|lincolnshire|insects|garden|flowers|flora|feeding|fauna|april|2007|a640|canonpowershot,17,"The sweet cicely (<i>Myrrhis odorata</i>) has just started to flower in the garden. The tiny flowers seem to attract a lot of ants.  Handheld, natural light."
n02219486_1951.JPEG,n02219486_1951,n02219486,ant,ant_bee,1,1,Ant,canberraoct07|ant,2,"I saw this medium-sized ant on a tree, so I took a picture of it."
n02219486_19698.JPEG,n02219486_19698,n02219486,ant,ant_bee,1,0,Flying ants,ants|insects|flying ants|macro|contrast|grain|noise,7,
n02219486_19709.JPEG,n02219486_19709,n02219486,ant,ant_bee,1,0,The ants go marching four by four,spatial_mongrel|ants|ant|insects|green|red|brown|wood|march|anthill|animal|animals|busy,13,
n02219486_19795.JPEG,n02219486_19795,n02219486,ant,ant_bee,0,0,,,0,
n02219486_19855.JPEG,n02219486_19855,n02219486,ant,ant_bee,1,0,"Ants dismembering a yellow-jacket wasp, Ocala National Forest, Florida",USA|Florida|insects|macro|nature|ants|Hymenoptera|yellow-jacket|wasp|Vespidae|Formicidae,11,
n02219486_19906.JPEG,n02219486_19906,n02219486,ant,ant_bee,1,0,"Ants, brainstorming",ants|ant|antfarm|agar|antworks|trump|apprentice,7,"My new ants, who seemed to separate into a working group that was actively tunneling, and this bunch, which is having some sort of meeting.  This suggests to me that while I don't have an Ant Queen, I might have an Ant Trump, and this is the Antprentice team full of college-educated ants that only rise to the level of recognizing leadership within their group long enough to step on it as quickly as possible."
n02219486_20091.JPEG,n02219486_20091,n02219486,ant,ant_bee,0,0,,,0,
n02219486_20105.JPEG,n02219486_20105,n02219486,ant,ant_bee,0,0,,,0,
n02219486_20132.JPEG,n02219486_20132,n02219486,ant,ant_bee,1,1,An ant with a grain of sugar.,nature|insects|ant|macro|MacroMarvels,5,
n02219486_20163.JPEG,n02219486_20163,n02219486,ant,ant_bee,0,0,,,0,
n02219486_20233.JPEG,n02219486_20233,n02219486,ant,ant_bee,0,0,,,0,
n02219486_20459.JPEG,n02219486_20459,n02219486,ant,ant_bee,0,1,,,0,
n02219486_20537.JPEG,n02219486_20537,n02219486,ant,ant_bee,0,0,,,0,
n02219486_20550.JPEG,n02219486_20550,n02219486,ant,ant_bee,0,1,,,0,
n02219486_20555.JPEG,n02219486_20555,n02219486,ant,ant_bee,1,0,ants & flowers,white|green|plants|flowers|ants|insects|lovely|nature,8,I was in a little shock that so many black ants on this white lovley flower!!!! XD
n02219486_20580.JPEG,n02219486_20580,n02219486,ant,ant_bee,0,0,,,0,
n02219486_20584.JPEG,n02219486_20584,n02219486,ant,ant_bee,0,1,,,0,
n02219486_20588.JPEG,n02219486_20588,n02219486,ant,ant_bee,0,0,,,0,
n02219486_20598.JPEG,n02219486_20598,n02219486,ant,ant_bee,0,0,,,0,
n02219486_20622.JPEG,n02219486_20622,n02219486,ant,ant_bee,1,1,Jaws,Ants|Ant|Flying Ants|Winged Ants|Insect|Insects|Invertibrates|Flying Ant|Winged Ant|Macro|Queen|Worker|Drone|Social Insects|jaws|Pincers|Bite|Insect Bites,18,My what big jaws.
n02219486_20665.JPEG,n02219486_20665,n02219486,ant,ant_bee,1,1,Ant looking for a Home,ant|bullant|insect,3,This one-inch bullant was checking out the house for a new nest.
n02219486_20694.JPEG,n02219486_20694,n02219486,ant,ant_bee,0,1,,,0,
n02219486_20709.JPEG,n02219486_20709,n02219486,ant,ant_bee,0,0,,,0,
n02219486_20711.JPEG,n02219486_20711,n02219486,ant,ant_bee,0,0,,,0,
n02219486_20712.JPEG,n02219486_20712,n02219486,ant,ant_bee,0,1,,,0,
n02219486_20730.JPEG,n02219486_20730,n02219486,ant,ant_bee,1,1,Ant-Treehopper Mutualism 5,Ant|Treehopper|Macro|Bug|Insect|Nikon|D70|60mmF28dmicro|SB600,9,"There were 5-6 of these Ants tending these tree hoppers of different stages of development. The Treehoppers eat the Phloem from the plant and produce Honeydew, which the Ants eat. The Ants protect the Treehoppers, and keep them together, leading to higher survival rates for the Treehoppers. In this relationship sometimes even the plant benefits, as the Ants attack herbivores which would otherwise damage the plant.   This shot was taken at 2.4:1, only cropped in the vertical direction. Ant body length ~ 9mm. Best viewed large."
