image,stem,wnid,class,pair,has_caption,has_bbox,title,tags,n_tags,description
n07716358_10308.JPEG,n07716358_10308,n07716358,zucchini,cucumber_zucchini,1,0,Grilled Zucchini Squash,zucchini|squash|grill|pan|bamboo|cutting|board,7,Ready for the grill pan
n07716358_1032.JPEG,n07716358_1032,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_10336.JPEG,n07716358_10336,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_10366.JPEG,n07716358_10366,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_10385.JPEG,n07716358_10385,n07716358,zucchini,cucumber_zucchini,1,1,"""Black Beauty"" Zucchini",zucchini|black beauty,2,
n07716358_10402.JPEG,n07716358_10402,n07716358,zucchini,cucumber_zucchini,1,1,the one courgette,veg,1,the rest of the veg patch was decimated by snails etc and the weather so we were really proud of this one surviving!
n07716358_10412.JPEG,n07716358_10412,n07716358,zucchini,cucumber_zucchini,1,0,June- zucchini,zucchini|union square union square greenmarket nyc manhattan farmers market,2,
n07716358_10460.JPEG,n07716358_10460,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_10478.JPEG,n07716358_10478,n07716358,zucchini,cucumber_zucchini,1,0,zucchini,vegetables|autumn|harvest|crops|fall|zucchini|squash|green,8,
n07716358_10480.JPEG,n07716358_10480,n07716358,zucchini,cucumber_zucchini,1,0,Set aside left over zucchini for the dogs,baking|homemade|baked|goods|cooking|recipe|garden|organic|fresh|warm|bread|zucchini|nut|mix|mixing|ingredients|how|loaf,18,"Making Zucchini Bread See <a href=""http://bread.allrecipes.com/az/SophiesZucchiniBread.asp"" rel=""noreferrer nofollow"">base recipe.</a>  I am off to mix this with the dog &amp; cat  "
n07716358_105.JPEG,n07716358_105,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_10504.JPEG,n07716358_10504,n07716358,zucchini,cucumber_zucchini,0,1,,,0,
n07716358_10507.JPEG,n07716358_10507,n07716358,zucchini,cucumber_zucchini,1,1,A Zucchini is not a Weapon,Brandon|zucchini|squash|summer produce|French 75,5,
n07716358_10510.JPEG,n07716358_10510,n07716358,zucchini,cucumber_zucchini,1,0,Zucchini Fajitas,zucchini|fajitas|eatlikearabbit.net|vegan|vegetarian|onion|bell pepper,7,"Review at eatlikearabbit.net : <a href=""http://www.eatlikearabbit.net/2008/11/07/zucchini-fajitas"" rel=""noreferrer nofollow"">www.eatlikearabbit.net/2008/11/07/zucchini-fajitas</a>"
n07716358_10513.JPEG,n07716358_10513,n07716358,zucchini,cucumber_zucchini,1,0,Harvest,norfolk|england|fruit|veg|october|apples|courgettes|tomatoes,8,
n07716358_10534.JPEG,n07716358_10534,n07716358,zucchini,cucumber_zucchini,1,0,Sweet Red Peppers and Zucchini with Carmelized Shallots,food|recipes|recipe|cooking|zucchini|shallots|red|peppers,8,"Recipe can be found here: <a href=""http://blog.delementals.com/2009/01/08/sweet-red-peppers-and-zucchini-with-carmelized-shallots/"" rel=""noreferrer nofollow"">blog.delementals.com/2009/01/08/sweet-red-peppers-and-zuc...</a>"
n07716358_10535.JPEG,n07716358_10535,n07716358,zucchini,cucumber_zucchini,1,0,Zucchini and Yellow Squash,Cookthink|100|Mile|Diet|vegetables|vegetable|httpwwwcookthinkcomblog|produce|food|cookthin|cooking|yellow|squash|zucchini,14,"A week on the 100 Mile Diet in Montague, MA. Check out more at the <a href=""http://www.cookthink.com/blog"" rel=""noreferrer nofollow"">Cookthink blog</a>."
n07716358_10595.JPEG,n07716358_10595,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_10598.JPEG,n07716358_10598,n07716358,zucchini,cucumber_zucchini,1,0,Venice - zucchini,Venice|Venezia|Italy|zucchini,4,
n07716358_106.JPEG,n07716358_106,n07716358,zucchini,cucumber_zucchini,1,0,8 lbs of zucchini,zucchini|garden|mutant vegetables,3,
n07716358_10624.JPEG,n07716358_10624,n07716358,zucchini,cucumber_zucchini,1,1,Austin loves zucchini...a little too much,austinriggs|zucchini,2,
n07716358_10635.JPEG,n07716358_10635,n07716358,zucchini,cucumber_zucchini,0,1,,,0,
n07716358_10640.JPEG,n07716358_10640,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_10648.JPEG,n07716358_10648,n07716358,zucchini,cucumber_zucchini,1,1,"Zucchini, pattypans, delicious malbec.",Eye-Fi|wine|malbec|zucchini|garden 2008|harvest|pattypan|squash|summer squash,9,"Wine for comparison and also for deliciousness.  Zucchini: 2 lbs, 4.6 oz.  Big pattypan: 12.1 oz. Small pattypan: 3.3 oz.  Malbec: 2006 Alberti 154, Mendoza, Argentina."
n07716358_10651.JPEG,n07716358_10651,n07716358,zucchini,cucumber_zucchini,1,0,$5 Dinners: Sausages and Zucchini,$5 Dinners|sausage|italian|Whole Foods|Associated|zucchini|saute,7,"Serve with rice, feeds 3 ... but not well."
n07716358_10652.JPEG,n07716358_10652,n07716358,zucchini,cucumber_zucchini,1,0,zucchini pie,food|cooking|pie|yum|zucchini|recipe,6,"Filling: 8 C thinly sliced zucchini (fewer zucs than I thought it would be) 1-2 C chopped onion Saute until soft in butter over medium heat  Stir in: 1 clove garlic 1 T each basil &amp; oregano (preferably fresh) 1 t each thyme, rosemary, sage, parsley, savory and marjoram (altho I didn't have all these and it was still tasty) 1 t salt 1/2 t pepper Combine in separate bowl then stir into zuc mix: 5 large eggs 4 C mozzarella cheese (This makes 2 pies)  Spread mustard (about 4 t) on the crusts. Dump mixture into crusts and bake at 375 F till center is set (about 15-20 min)  Crust: I was in a hurry and just made this with my usual pie crust recipe, but the recipe calls for a yeasted crust which i'll try next time... From: Simply in Season -- nice seasonal eating cookbook"
n07716358_10664.JPEG,n07716358_10664,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_10673.JPEG,n07716358_10673,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_10694.JPEG,n07716358_10694,n07716358,zucchini,cucumber_zucchini,0,1,,,0,
n07716358_10709.JPEG,n07716358_10709,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_10735.JPEG,n07716358_10735,n07716358,zucchini,cucumber_zucchini,1,0,Zucchini,Food|Zucchini,2,
n07716358_10765.JPEG,n07716358_10765,n07716358,zucchini,cucumber_zucchini,1,0,Cavatelli with Zucchini and Sausage,cavatelli|sage|zucchini|sausage|pasta|food|cooking|recipes|brownedbutter,9,"Link to Recipe: <a href=""http://avenuefood.com/2006/10/02/off-the-menu-cavatelli-with-zucchini-sausage--sage.aspx"" rel=""noreferrer nofollow"">avenuefood.com/2006/10/02/off-the-menu-cavatelli-with-zuc...</a>"
n07716358_1077.JPEG,n07716358_1077,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_1078.JPEG,n07716358_1078,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_10780.JPEG,n07716358_10780,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_10788.JPEG,n07716358_10788,n07716358,zucchini,cucumber_zucchini,1,1,Zucchini anyone?,zucchini|courgette|rather large|This is Spinal Tap|Spinal Tap|picnik,6,aka courgette. Friend just donated it to me. She's had enough zucchini this week! Photographed with laptop to show size.
n07716358_10798.JPEG,n07716358_10798,n07716358,zucchini,cucumber_zucchini,0,1,,,0,
n07716358_10805.JPEG,n07716358_10805,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_10830.JPEG,n07716358_10830,n07716358,zucchini,cucumber_zucchini,1,0,humongous zucchini,garden|zucchini|iPhone,3,totally dwarfs the persian cucumbers and japanese eggplant
n07716358_10837.JPEG,n07716358_10837,n07716358,zucchini,cucumber_zucchini,0,1,,,0,
n07716358_10886.JPEG,n07716358_10886,n07716358,zucchini,cucumber_zucchini,1,0,More produce! My zucchini is monstrous!,vegetable|garden|zucchini|cuccumber,4,It's almost indecent. ( My tiny hand as reference)  It's almost indecent. ( My tiny hand as reference) (1 huge zucchini and 3 cukes)
n07716358_10911.JPEG,n07716358_10911,n07716358,zucchini,cucumber_zucchini,1,0,One Big Zucchini,zucchini|zucchini patch|bird|budgie|parrot|green,6,Zucchini with the Big Zucchini
n07716358_10912.JPEG,n07716358_10912,n07716358,zucchini,cucumber_zucchini,1,0,Raw ratatouille,veg|food,2,"I bought mushrooms, tomatoes &amp; a courgette to go with the aubergine from our organic box, to make ratatouille."
n07716358_10917.JPEG,n07716358_10917,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_10920.JPEG,n07716358_10920,n07716358,zucchini,cucumber_zucchini,1,0,zucchini,Zucchini,1,Found on 9/12/08 to our surprise
n07716358_10933.JPEG,n07716358_10933,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_10945.JPEG,n07716358_10945,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_10947.JPEG,n07716358_10947,n07716358,zucchini,cucumber_zucchini,1,1,Zucchini,Zucchini|Zucchine|Trastevere|Produce|Market|Food Rome|Roma|Italy|Italia|Lazio|Travel,11,"Taken in the Trastevere market. May 2006  <a href=""http://brianeden.imagekind.com"" rel=""noreferrer nofollow"">brianeden.imagekind.com</a>  <a href=""http://www.walkamileinmyunderpants.com"" rel=""noreferrer nofollow"">www.walkamileinmyunderpants.com</a>"
n07716358_10954.JPEG,n07716358_10954,n07716358,zucchini,cucumber_zucchini,0,1,,,0,
n07716358_10974.JPEG,n07716358_10974,n07716358,zucchini,cucumber_zucchini,1,1,garden fresh zucchini,july 2007|kingston|ontario|canada|nikon d40|zucchini|squash|Mark's Garden|fresh|produce|home grown|delicious|green|food|edible|canadian|julep67|a chefmark creation|chefmark|home|made|home made|hand|hand made|quality|gourmet,26,the first &quot;harvest&quot; from Mark's garden.   We had them in our salad at lunch yesterday and they were delicious!!
n07716358_11012.JPEG,n07716358_11012,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_11020.JPEG,n07716358_11020,n07716358,zucchini,cucumber_zucchini,1,0,Pizza Salami Zucchini Basilikum Mozzarella,2007|sabotrax|fooders|essen|pizza|salami|zucchini|basilikum|mozzarella|wurst|gemüse|käse|kräuter,13,
n07716358_11026.JPEG,n07716358_11026,n07716358,zucchini,cucumber_zucchini,1,0,Zucchini,easter|dinner|cooking|zucchini|kitchen|Joyce|Hunt,7,
n07716358_11048.JPEG,n07716358_11048,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_11050.JPEG,n07716358_11050,n07716358,zucchini,cucumber_zucchini,0,1,,,0,
n07716358_11058.JPEG,n07716358_11058,n07716358,zucchini,cucumber_zucchini,1,1,"Zucchini, Bacon, and Gruyere Quiche",bacon of the month|bacon|zucchini|foodporn|quiche,5,
n07716358_11086.JPEG,n07716358_11086,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_11095.JPEG,n07716358_11095,n07716358,zucchini,cucumber_zucchini,1,0,Zucchini,fruit|shop|fruitshop|veggies|zucchini,5,
n07716358_11120.JPEG,n07716358_11120,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_11137.JPEG,n07716358_11137,n07716358,zucchini,cucumber_zucchini,1,0,raw_zucchini_tart,raw food wednesday|raw food|raw|vegan|food|dinner|tofu666|flickr:user=tofu666,8,"Zucchini Tart  zucchini, almonds and flax seed in the shell.   cashew cheese and zucchini for the filling  <a href=""http://veganmenu.blogspot.com/2007/07/raw-food-wednesday-zucchini-tart.html"" rel=""noreferrer nofollow"">veganmenu.blogspot.com/2007/07/raw-food-wednesday-zucchin...</a>"
n07716358_11165.JPEG,n07716358_11165,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_11176.JPEG,n07716358_11176,n07716358,zucchini,cucumber_zucchini,1,0,Zucchini!,zucchini!,1,
n07716358_11193.JPEG,n07716358_11193,n07716358,zucchini,cucumber_zucchini,1,0,two zucchinis!!,zucchini|arizona|organic|phoenix|garden|az|vegetable|desert|arrid|gardening,10,yum yum
n07716358_11220.JPEG,n07716358_11220,n07716358,zucchini,cucumber_zucchini,1,0,Fried Zucchini with Yogurt Sauce,baking|recipe|recipes|cooking|food|dinner|lunch|restaurant|turkish|turkey|fried|zucchini|yogurt|sauce,14,"Go to <a href=""http://www.turkishcookbook.com"" rel=""noreferrer nofollow"">www.turkishcookbook.com</a> for the recipe."
n07716358_1123.JPEG,n07716358_1123,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_11231.JPEG,n07716358_11231,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_11252.JPEG,n07716358_11252,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_11257.JPEG,n07716358_11257,n07716358,zucchini,cucumber_zucchini,1,0,zucchini invasion,zucchini|cactus V2s,2,I just picked these 4 zucchini's from my garden.  The one on the left is 22 inches long! So who wants some zucchini?  strobist: FL36 flash hand held above zucchini triggered by Cactus V2s.
n07716358_1126.JPEG,n07716358_1126,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_11315.JPEG,n07716358_11315,n07716358,zucchini,cucumber_zucchini,1,1,Zucchini,backyard|vegetables|zucchini|garden,4,
n07716358_11349.JPEG,n07716358_11349,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_11358.JPEG,n07716358_11358,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_11370.JPEG,n07716358_11370,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_11383.JPEG,n07716358_11383,n07716358,zucchini,cucumber_zucchini,1,1,Zucchini and Garlic Pizzetta,food|350d|pizza|pizzetta|zucchini|garlic|rosemary|geo:lat=38.557241|geo:lon=-121.740448|geotagged|50f/1.8,11,"zucchini and rosemary from our garden, garlic and olive oil from Yolo County... <a href=""http://www.flickr.com/groups/eatlocal"">Eat Local!</a> <a href=""http://gregsfood.blogspot.com/2006/07/eat-local.html"" rel=""noreferrer nofollow"">recipe here</a>"
n07716358_11389.JPEG,n07716358_11389,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_11412.JPEG,n07716358_11412,n07716358,zucchini,cucumber_zucchini,1,1,My first Courgettes:),veg|courgettes|green|garden|food|organic,6,"I have got a small veg patch in my garden and these are my first courgettes, i have to pick them small as the slugs are eating them faster than they are growing!, they look really tasty though:)"
n07716358_11421.JPEG,n07716358_11421,n07716358,zucchini,cucumber_zucchini,1,0,'Baby' Zucchini ?,Green|Growth|Lots of Growth|Zucchini|vegetable,5,"lol.. hmm well maybe not so baby...  "
n07716358_11423.JPEG,n07716358_11423,n07716358,zucchini,cucumber_zucchini,1,0,Zucchini,Zucchini|Honey Brook Organic Farm|CSA|Community Supported Agriculture|Hopewell|New Jersey,6,
n07716358_11437.JPEG,n07716358_11437,n07716358,zucchini,cucumber_zucchini,0,1,,,0,
n07716358_11450.JPEG,n07716358_11450,n07716358,zucchini,cucumber_zucchini,1,1,A simple cucumber and zucchini salad,cucumbers|zucchini|salad|sesame,4,
n07716358_11472.JPEG,n07716358_11472,n07716358,zucchini,cucumber_zucchini,1,1,Suzy with giant zucchini,funny|yorkie|tongue|favorite|yorkshire terrier|suzy|vegetable|zucchini|lick,9,
n07716358_11476.JPEG,n07716358_11476,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_11487.JPEG,n07716358_11487,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_11514.JPEG,n07716358_11514,n07716358,zucchini,cucumber_zucchini,1,1,Monster Zucchini,zucchinis,1,
n07716358_11601.JPEG,n07716358_11601,n07716358,zucchini,cucumber_zucchini,1,0,CJ Zucchini :),zucchini|garden|home gardening,3,"Here are the first two Zucchini from my garden. There are four more growing that will be ready to pick in a couple days.   Gardening is a lot of work, but it is SO rewarding. I enjoy it, even more than I thought I would."
n07716358_11635.JPEG,n07716358_11635,n07716358,zucchini,cucumber_zucchini,1,0,Pisces feast: zucchini,cafedujour|dinner|food|zucchini,4,
n07716358_11807.JPEG,n07716358_11807,n07716358,zucchini,cucumber_zucchini,1,0,hollowed out zucchini,nyc|brooklyn|food|vegetarian|zucchini|squash|tofu|rosemary,8,"i found the easiest way to do this was to halve the zucchini, and then make a shallow slice down the middle, followed by short horizontal slashes.  it scoops out pretty easily.  keep the scooped out stuff in a bowl, and lightly salt the empty squash."
n07716358_1182.JPEG,n07716358_1182,n07716358,zucchini,cucumber_zucchini,1,0,What happens to zucchini when you go on vacation!,Mike Harbin|Zucchini,2,
n07716358_11887.JPEG,n07716358_11887,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_11943.JPEG,n07716358_11943,n07716358,zucchini,cucumber_zucchini,1,0,the incredible zucchini,garden|summer|zucchini,3,Apparently I'll be making a lot of zucchini bread this year. Get your orders in now.
n07716358_11986.JPEG,n07716358_11986,n07716358,zucchini,cucumber_zucchini,1,1,Fresh zucchini,zucchini|food|garden|plant|vegetable,5,"Picked just minutes before, and destined for the grill."
n07716358_12009.JPEG,n07716358_12009,n07716358,zucchini,cucumber_zucchini,0,1,,,0,
n07716358_12014.JPEG,n07716358_12014,n07716358,zucchini,cucumber_zucchini,1,1,The World's Biggest Zucchini?,vegetables zucchini|pepper|avacado|milk|juice|tomato|broccoli|bananna|groceries food|produce|fresh|color|veggies|healthy|organic,15,"Look at this bad boy!  I can make two loaves of bread with that one!    The broccoli, tomatoes, and pepper look pretty yummy too.  Gotta love shiny veggies in winter!"
n07716358_12024.JPEG,n07716358_12024,n07716358,zucchini,cucumber_zucchini,1,0,Baby Zucchini,zucchini|flower|garden,3,"The first zucchini, but in a few weeks we will have more then we can eat and will start supplying the rest of the world with squash.  This photograph was taken and copyrighted by John Roberts. All rights reserved. This art may not be used for any purpose without expressed, written consent of its owner.  If you are interested in purchasing this photography or obtaining publication rights, contact John Roberts at jrr@mindless.com   "
n07716358_12060.JPEG,n07716358_12060,n07716358,zucchini,cucumber_zucchini,1,0,Zucchini marinating before grilled,Vermont|Manchester|Beaver Dam Lodge|Zucchini|Dinner,5,
n07716358_12070.JPEG,n07716358_12070,n07716358,zucchini,cucumber_zucchini,1,1,P6220025 - Zucchini,"zucchini|plants|Greensburg, PA|Pennsylvania|U.S.A.",5,"Still too small to pick , but looking very good, this zucchini is not the only one in the planter. There are probably 4 or 5 and again as many new blossoms !!"
n07716358_12083.JPEG,n07716358_12083,n07716358,zucchini,cucumber_zucchini,1,0,zucchini pile,zucchini|up-close|close-up,3,
n07716358_12087.JPEG,n07716358_12087,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_12138.JPEG,n07716358_12138,n07716358,zucchini,cucumber_zucchini,1,0,Giant zucchini,zucchini|garden 2007,2,Zucchini next to a half-liter Nalgene.
n07716358_12143.JPEG,n07716358_12143,n07716358,zucchini,cucumber_zucchini,1,0,Zucchini and parmiggiano,food|plate|zucchini|parmiggiano|claudecf|squaredcircle|squircle|postedsc|scset017,9,
n07716358_12157.JPEG,n07716358_12157,n07716358,zucchini,cucumber_zucchini,1,1,Mark with zucchini,Mark|zucchini|kitchen,3,
n07716358_12176.JPEG,n07716358_12176,n07716358,zucchini,cucumber_zucchini,1,0,zucchini,zucchini|cooking|food,3,
n07716358_12183.JPEG,n07716358_12183,n07716358,zucchini,cucumber_zucchini,1,0,zucchinis,new|mexico|new mexico|2004|vilseskogen|blossom|squash|fruit|flower|zucchini|yellow|green|farmers|market|basket|CreativeCommons|Creative|Commons,18,Santa Fe farmer's market
n07716358_12191.JPEG,n07716358_12191,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_12219.JPEG,n07716358_12219,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_12238.JPEG,n07716358_12238,n07716358,zucchini,cucumber_zucchini,1,0,Zucchini lined up,zucchini|harvest|vege patch|　家庭菜園　野菜　現代農業　gardening in Japan,4,
n07716358_1225.JPEG,n07716358_1225,n07716358,zucchini,cucumber_zucchini,1,0,Zucchini and burgers,burgers|food|grill|zucchini,4,Note the ritual sacrifice as demanded by the grilling gods from time immemorial.
n07716358_12258.JPEG,n07716358_12258,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_12265.JPEG,n07716358_12265,n07716358,zucchini,cucumber_zucchini,0,1,,,0,
n07716358_12268.JPEG,n07716358_12268,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_12312.JPEG,n07716358_12312,n07716358,zucchini,cucumber_zucchini,1,1,Zucchini Squash #1,vegetables|garden|vegetable garden|macro|produce|green and yellow|harvest|harvesting|crops|zucchimi|squash|zucchini squash|michigan|nature|bejitaburu|grønsager|groente|vihannes|légume|zöldségféle|pianta|grønsak|vegetal|verduras|Gemüse|Garten|have|hof|puutarha|jardin|kert|giardino|niwa|hage|jardim|садовый|jardín,37,Can you smell the zucchini bread in the oven? 
n07716358_12331.JPEG,n07716358_12331,n07716358,zucchini,cucumber_zucchini,1,1,julienned zucchini,zucchini,1,"I love my mandoline!  (AKA V-Slicer, AKA pay attention or you'll slice your fingers off) <a href=""http://www.amazon.com/Borner-V-1001-Swissmar-V-Slicer-Plus/dp/B0000632QE"" rel=""noreferrer nofollow"">www.amazon.com/Borner-V-1001-Swissmar-V-Slicer-Plus/dp/B0...</a> "
n07716358_12371.JPEG,n07716358_12371,n07716358,zucchini,cucumber_zucchini,1,1,Grilled Zucchini Squash,grilled|zucchini|squash|balsamic|vinegar|crosshatch,6,Perfecting the crosshatch and reducing balsamic vinegar.
n07716358_12387.JPEG,n07716358_12387,n07716358,zucchini,cucumber_zucchini,1,1,amusing veg,veg|courgette|neglect|rain ruining garden|rude veg,5,"been neglecting the garden recently because of the rain so I didn't pick this courgette early enough and well, it's gone a bit odd..."
n07716358_12393.JPEG,n07716358_12393,n07716358,zucchini,cucumber_zucchini,1,0,grilled zucchini with red madagascar pepper parsley and balsamic vinegar,"food|zucchini|ameliaps|2006|cibo|eat|milkfree, lactosefree|vegetarian|italian|italian food|mangiare|mangia|buono",13,
n07716358_12402.JPEG,n07716358_12402,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_12403.JPEG,n07716358_12403,n07716358,zucchini,cucumber_zucchini,1,0,grilled zucchini salad,zucchini,1,with grilled red bell pepper and tomatoes
n07716358_12407.JPEG,n07716358_12407,n07716358,zucchini,cucumber_zucchini,1,0,zucchini,zucchini,1,
n07716358_1242.JPEG,n07716358_1242,n07716358,zucchini,cucumber_zucchini,1,0,A solution for the zucchini,zucchini|vegetable|dinner|organic|food,5,"So what happened is that friends Guy, Y, Stripey and I made a dinner out of things last night at Guy and Y's place.  And much goodness resulted -- first, as you can see, the big zucchini for the other day got chopped into zucchini steaks, essentially."
n07716358_12441.JPEG,n07716358_12441,n07716358,zucchini,cucumber_zucchini,1,0,Zucchini,Zucchini|squash|Nikon|D200|50mm f/1.2 AIS|PK-11a|Nikkor|Gardens|growing|green|plant|flower|vegetable|leaf|stem|seeds|dirt|mulch|harvest|bud|herb,21,"It is July and the gardens are growing like crazy with all this rain. I'll be out weeding and doing some transplants today.  The first zucchini of the year! Another week or so and this bad boy will find its way to the table.  <a href=""http://bigmaneating.blogspot.com/"" rel=""noreferrer nofollow"">bigmaneating.blogspot.com/</a>  Nikon D200 50mm 1.4 AIS PK-11a"
n07716358_12486.JPEG,n07716358_12486,n07716358,zucchini,cucumber_zucchini,1,0,Little zucchini,garden|rain|green|zucchini|blossom|Little Shop of Horrors,6,The blossom looks like the man eating plant in Little Shop of Horrors.
n07716358_12489.JPEG,n07716358_12489,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_1253.JPEG,n07716358_1253,n07716358,zucchini,cucumber_zucchini,1,0,Sliced zucchini,green|vegetable|sliced|Food|zucchini|Stock categories,6,Sliced zucchini
n07716358_12548.JPEG,n07716358_12548,n07716358,zucchini,cucumber_zucchini,0,0,,,0,
n07716358_12557.JPEG,n07716358_12557,n07716358,zucchini,cucumber_zucchini,1,1,Zucchini bread,peach|tree|corn|dog|chihuahua|zucchini|bread|preserves|cooking,9,"I haven't tried to grow zucchini for years because it generally hates me and won't grow for me. This bread is great. See my blog at: <a href=""http://theprincey.blogspot.com/"" rel=""noreferrer nofollow"">theprincey.blogspot.com/</a>"
