image,stem,wnid,class,pair,has_caption,has_bbox,title,tags,n_tags,description
n07590611_11827.JPEG,n07590611_11827,n07590611,hotpot,hotpot_vase,1,1,Little Sheep Mongolian Hot Pot,,0,Half and Half - spicy and original
n07590611_11831.JPEG,n07590611_11831,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_11842.JPEG,n07590611_11842,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_11867.JPEG,n07590611_11867,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_1188.JPEG,n07590611_1188,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_11883.JPEG,n07590611_11883,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_11891.JPEG,n07590611_11891,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_11892.JPEG,n07590611_11892,n07590611,hotpot,hotpot_vase,1,1,Hong Kong: hot pot,Hong Kong|hot pot,2,"A feast of a dinner at the popular &quot;Little Sheep&quot; chain -- two kinds of boiling broth and a parade of cookables, including beef, mongolian lamb and prawns."
n07590611_1190.JPEG,n07590611_1190,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_11900.JPEG,n07590611_11900,n07590611,hotpot,hotpot_vase,1,1,吃辣桌的火鍋,HOTPOT,1,跟我們這桌的比起來，果然鮮紅很多..
n07590611_11905.JPEG,n07590611_11905,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_11912.JPEG,n07590611_11912,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_11918.JPEG,n07590611_11918,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_11944.JPEG,n07590611_11944,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_11957.JPEG,n07590611_11957,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_11968.JPEG,n07590611_11968,n07590611,hotpot,hotpot_vase,1,1,Hot Pot,food|hot pot,2,
n07590611_11999.JPEG,n07590611_11999,n07590611,hotpot,hotpot_vase,1,1,"Beef Hot pot, Curry Flavor.",Toffee's Apartment|restaurant|hot pot|curry|food|yummy|hot|delicious|warm|beef|personal set|Tainan|Taiwan|fun|Sony DSC P200,15,Personal  set. 很普通的牛肉咖哩小火鍋.
n07590611_12022.JPEG,n07590611_12022,n07590611,hotpot,hotpot_vase,1,1,Lamb Hot Pot Dinner,,0,"We ordered veggies, sheep/lamb meat, cilantro, ginger, mushrooms, bean sproats and noodles. Throw into the hot pot of chicken broth."
n07590611_12044.JPEG,n07590611_12044,n07590611,hotpot,hotpot_vase,1,1,Hot Pot fun,BAR SHU|Hot Pot|bubbling|food|Chinese|Frith St.|London|England|UK|geotagged|geo:lon=-0.130858691916|geo:lat=51.512821283641,12,
n07590611_12055.JPEG,n07590611_12055,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_12088.JPEG,n07590611_12088,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_12104.JPEG,n07590611_12104,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_12110.JPEG,n07590611_12110,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_12151.JPEG,n07590611_12151,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_12157.JPEG,n07590611_12157,n07590611,hotpot,hotpot_vase,1,1,An AuthenticThai lunch,Tom Yam Gung|soup|hot pot|lunch|spicy|Thai food|yummy|delicious|sedap|food,10,Spicy Tom Yam Gung soup in hot pot. This is the clear soup type.
n07590611_1216.JPEG,n07590611_1216,n07590611,hotpot,hotpot_vase,1,1,HotPot,cameraphone|nokian73|n73|hotpot|mrmr|mistermister,6,From my Nokia n73 cameraphone.
n07590611_12177.JPEG,n07590611_12177,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_12185.JPEG,n07590611_12185,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_12203.JPEG,n07590611_12203,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_12209.JPEG,n07590611_12209,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_12232.JPEG,n07590611_12232,n07590611,hotpot,hotpot_vase,1,1,Duck Blood,Old Sichuan|老四川|hot pot|spicy|food|Kaohsiung|Taiwan|ma la|Sigma 30mm f/1.4|Nikon D80|Nikon|D80|Sigma|30mm,14,"It sounds disgusting but it's so, soooo good. Especially in ma la hot pots. I don't get to eat this stuff often but when I do, I definitely get my money's worth."
n07590611_12237.JPEG,n07590611_12237,n07590611,hotpot,hotpot_vase,1,1,20061001027,beef|stew|cooking|recipe|guinness,5,"The recipe for a nice Beef Stew: - 3 Medium Potatoes, peeled and chopped. - 3 Carrots, chopped. - 1/2 Kg of Beef, cubed. - 3 cloves of garlic, chopped or crushed. - 2 large onions, chopped. - 1/2 pint of Guinness (or more). - 2 tbsp of Flour. - 1/2 pint of Beef Stock - Salt &amp; Pepper to taste.  Stick a bit of olive oil in the bottom of a large stewing pot, heat it up until it's nice and hot and then put in the beef and then shortly afterwards the onions. Leave this to cook for a few minutes before adding the garlic and then the flour.  Now add the Guinness and stock along with the Potatoes and Carrots, salt and pepper to taste. Give it a good mix then leave it to cook on a medium heat. It'll take at least an hour before the &quot;stewey magic&quot; takes place. "
n07590611_12242.JPEG,n07590611_12242,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_12249.JPEG,n07590611_12249,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_12293.JPEG,n07590611_12293,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_12315.JPEG,n07590611_12315,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_12349.JPEG,n07590611_12349,n07590611,hotpot,hotpot_vase,1,1,Yuan yang steamboat or hot pot featuring two soup flavours,food|Singapore|Magic of Chongqing Hot Pot|Tanglin Shopping Centre|steamboat|lunch,6,
n07590611_12379.JPEG,n07590611_12379,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_1238.JPEG,n07590611_1238,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_12394.JPEG,n07590611_12394,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_12466.JPEG,n07590611_12466,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_12475.JPEG,n07590611_12475,n07590611,hotpot,hotpot_vase,1,0,Korean hot pot,food,1,
n07590611_12493.JPEG,n07590611_12493,n07590611,hotpot,hotpot_vase,1,1,090326 Shanghai Zhongshan Park_07-HotPot-Essen mit Effie,Shanghai|HotPot|Carrefour|Zhongshan,4,HotPot-Essen mit Effie im 7. Stock der Mall &quot;Cloud Nine&quot; (Nähe Zhongshan Park)
n07590611_12494.JPEG,n07590611_12494,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_12514.JPEG,n07590611_12514,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_12516.JPEG,n07590611_12516,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_12522.JPEG,n07590611_12522,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_12535.JPEG,n07590611_12535,n07590611,hotpot,hotpot_vase,1,1,五更腸旺 (鴨血+豆腐+肥腸) from 得記港式麻辣,Taiwan|Taipei Restaurants|Gongguan Night Market|hot pot|台灣|台北|五更腸旺|鴨血|豆腐|肥腸|得記港式麻辣|公館夜市|spicy|Taipei|geotagged|geo:lat=25.014447|geo:lon=121.533691,17,"A spicy hot pot loaded with coagulated duck's blood, diced intestines, green onions and spiced tofu from a little restaurant in <a href=""http://loc.alize.us/#/flickr:43491809"" rel=""noreferrer nofollow"">the Gongguan Night Market area of Taipei</a>."
n07590611_1255.JPEG,n07590611_1255,n07590611,hotpot,hotpot_vase,1,0,hot plate,plate|hotpot|zingdo|beef|face|expression,6,"deliciously burnt on a hotpot. those beef moustache looks yummy. cucumbers are good for eyesight and a carrot, for the sense of smell."
n07590611_12596.JPEG,n07590611_12596,n07590611,hotpot,hotpot_vase,1,1,42/52 wc 9/11 veggie hotpot,p52|veggie|vegetarian|sausage|hotpot|potato|cheese|vegtables|winter warmer,9,"Veggie hotpot. Based roughly on <a href=""http://allrecipes.co.uk/recipe/2633/turkey-sausage-and-bean-hotpot.aspx"" rel=""noreferrer nofollow""> this recipe.</a> but with Quorn sausages. The kidney beans I bought turned out to be in a mild chili tomato sauce so that went in too. No parsnips so I threw in turnips and carrots.   Oh my! Fab. Made it about three times since.   Score: 5/5."
n07590611_12609.JPEG,n07590611_12609,n07590611,hotpot,hotpot_vase,1,1,The Sichuan Hot Hot Pot!,Hot Pot|Sichuan|Chengdu|d70s|spicy|food  China D70s,6,
n07590611_1261.JPEG,n07590611_1261,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_12621.JPEG,n07590611_12621,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_12626.JPEG,n07590611_12626,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_12633.JPEG,n07590611_12633,n07590611,hotpot,hotpot_vase,1,1,yu ke jang,yu ke jang|soup|korean|food|seoul hot pot|beef|spicy|egg,8,This was delicious. Seoul Hot Pot is now officially in the rotation. But never on Saturday nights. People were waiting in line for tables.
n07590611_12660.JPEG,n07590611_12660,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_12697.JPEG,n07590611_12697,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_12707.JPEG,n07590611_12707,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_12732.JPEG,n07590611_12732,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_12740.JPEG,n07590611_12740,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_12787.JPEG,n07590611_12787,n07590611,hotpot,hotpot_vase,0,0,,,0,
n07590611_12800.JPEG,n07590611_12800,n07590611,hotpot,hotpot_vase,0,1,,,0,
n07590611_1282.JPEG,n07590611_1282,n07590611,hotpot,hotpot_vase,1,0,5207 Style Hotpot,Hotpot,1,
